[1616698464.9920409, 1616698480.5082889]
[1616698465.011192, 1616698480.5689256]
[1616698465.2544155, 1616698480.657087]
[1616698465.0769587, 1616698480.350427]
[1616698465.0533242, 1616698480.1908798]
[1616698465.0612118, 1616698480.287301]
[1616698464.6129496, 1616698480.9448268]
[1616698464.7322536, 1616698480.3082345]
[1616698464.836896, 1616698480.1376815]
[1616698465.1092372, 1616698480.8477812]
[1616698464.949861, 1616698480.0944371]
[1616698465.2678528, 1616698480.3431842]
[1616698465.145953, 1616698480.8528786]
[1616698465.4362948, 1616698481.0789342]
[1616698465.073339, 1616698480.375036]
[1616698465.0779462, 1616698480.214157]
[1616698465.0403564, 1616698480.1612225]
[1616698465.0311491, 1616698480.9397173]
[1616698465.3186767, 1616698480.4285405]
[1616698465.2666056, 1616698480.3523428]
[1616698465.5291576, 1616698480.729296]
[1616698465.5483007, 1616698480.7782981]
[1616698465.754047, 1616698482.642011]
[1616698465.3996625, 1616698480.521229]
[1616698465.9669237, 1616698481.3831449]
[1616698466.3462217, 1616698481.6080496]
[1616698466.070764, 1616698481.387822]
[1616698466.0799174, 1616698481.718812]
[1616698466.1213982, 1616698481.674808]
[1616698466.1177998, 1616698481.3664882]
[1616698466.556669, 1616698481.8825753]
[1616698466.4784963, 1616698481.5719712]
[1616698465.965649, 1616698481.0678954]
[1616698466.4892936, 1616698481.5904698]
[1616698466.8846908, 1616698482.0866756]
[1616698466.7919533, 1616698481.8929513]
[1616698466.7805457, 1616698482.2273104]
[1616698466.5804355, 1616698481.847102]
[1616698467.0626216, 1616698482.1216745]
[1616698466.8277156, 1616698482.2996287]
[1616698466.9162788, 1616698482.273832]
[1616698467.2116194, 1616698483.5392702]
[1616698467.0572634, 1616698482.4234982]
[1616698467.0134366, 1616698482.2923088]
[1616698467.5470536, 1616698482.813711]
[1616698467.6945007, 1616698483.0758326]
[1616698467.7306209, 1616698483.5566137]
[1616698467.7491896, 1616698485.754809]
[1616698467.861997, 1616698483.120242]
[1616698467.9986808, 1616698483.1649873]
[1616698467.7411244, 1616698483.0685418]
[1616698468.017661, 1616698483.300655]
[1616698467.8008423, 1616698482.9796522]
[1616698468.3368738, 1616698483.5809648]
[1616698468.4249263, 1616698483.676689]
[1616698468.339645, 1616698484.0391216]
[1616698468.2455056, 1616698483.8942497]
[1616698468.4783409, 1616698483.671926]
[1616698468.736026, 1616698483.8098667]
[1616698468.8241367, 1616698484.0379732]
[1616698469.0027313, 1616698484.1903846]
[1616698468.6216676, 1616698483.89354]
[1616698468.8601685, 1616698484.1549973]
[1616698468.8619657, 1616698484.520184]
[1616698469.1562269, 1616698484.2916899]
[1616698469.191993, 1616698484.411257]
[1616698469.2299807, 1616698485.160456]
[1616698469.2489798, 1616698484.7867823]
[1616698469.382007, 1616698484.6360087]
[1616698469.2179086, 1616698484.3955336]
[1616698469.5439546, 1616698484.8411644]
[1616698469.4570942, 1616698484.8036487]
[1616698469.7909627, 1616698484.9201715]
[1616698469.8158727, 1616698484.9682546]
[1616698469.6467507, 1616698485.71061]
[1616698469.7684, 1616698485.249615]
[1616698469.7448187, 1616698485.112478]
[1616698470.0226266, 1616698485.220291]
[1616698469.9120407, 1616698485.0917816]
[1616698469.9610868, 1616698485.119378]
[1616698470.1600444, 1616698485.3177571]
[1616698470.2132318, 1616698485.496474]
[1616698470.2779284, 1616698485.3799868]
[1616698470.344925, 1616698485.6301837]
[1616698470.3241038, 1616698485.6916144]
[1616698470.0607274, 1616698485.1814194]
[1616698470.4943624, 1616698485.6891384]
[1616698470.4493248, 1616698485.6807003]
[1616698470.605683, 1616698485.8354008]
[1616698470.6315835, 1616698485.8107238]
[1616698470.6035023, 1616698485.996462]
[1616698470.679617, 1616698486.18656]
[1616698470.7243302, 1616698485.9865122]
[1616698470.8454115, 1616698485.9161177]
[1616698470.6788542, 1616698485.9989438]
[1616698470.7950585, 1616698485.9215746]
[1616698470.5981371, 1616698487.7564692]
[1616698470.521405, 1616698485.7390697]
[1616698470.9501193, 1616698486.123823]
[1616698470.9451602, 1616698486.0988255]
[1616698470.837308, 1616698486.1220202]
[1616698471.0328295, 1616698486.264833]
[1616698470.989072, 1616698486.3197117]
[1616698471.0019138, 1616698486.6715515]
[1616698471.0959125, 1616698486.3623452]
[1616698471.2247524, 1616698486.7032568]
[1616698471.1495378, 1616698486.3215697]
[1616698471.1649039, 1616698486.3395486]
[1616698471.4407518, 1616698486.9378712]
[1616698471.36829, 1616698486.6218545]
[1616698471.3664627, 1616698489.8662884]
[1616698471.2642934, 1616698487.0259163]
[1616698471.4641066, 1616698486.7500167]
[1616698471.5623977, 1616698486.7663572]
[1616698471.423208, 1616698486.6256604]
[1616698471.6407769, 1616698487.5405426]
[1616698471.6897273, 1616698487.10934]
[1616698471.6584253, 1616698486.7546985]
[1616698471.7009513, 1616698488.9464264]
[1616698471.6911318, 1616698486.9299288]
[1616698471.7920868, 1616698487.223398]
[1616698471.7061129, 1616698487.2084959]
[1616698471.8713887, 1616698487.3963156]
[1616698471.8914952, 1616698490.2740943]
[1616698471.8444657, 1616698487.7846322]
[1616698471.9989862, 1616698487.4426067]
[1616698471.9976802, 1616698489.8822682]
[1616698471.9674015, 1616698487.3407762]
[1616698472.0755115, 1616698487.2537735]
[1616698472.037659, 1616698487.0818594]
[1616698472.0221317, 1616698487.6407516]
[1616698472.092563, 1616698487.5872996]
[1616698472.1681485, 1616698487.8344133]
[1616698472.2802005, 1616698487.5399022]
[1616698472.2721052, 1616698488.3283105]
[1616698472.3023875, 1616698487.6989403]
[1616698472.2709708, 1616698488.1186302]
[1616698472.3916166, 1616698487.9214802]
[1616698472.3098176, 1616698487.5397334]
[1616698472.2233956, 1616698487.3494513]
[1616698472.198307, 1616698487.7949905]
[1616698472.2906134, 1616698487.4220114]
[1616698472.3652782, 1616698487.8442032]
[1616698472.4229686, 1616698488.2131543]
[1616698472.331645, 1616698487.729524]
[1616698472.4676514, 1616698487.6351762]
[1616698472.4364052, 1616698487.7064219]
[1616698472.5688126, 1616698487.8238583]
[1616698472.417595, 1616698487.6148071]
[1616698472.6121633, 1616698487.7939575]
[1616698472.650982, 1616698487.8806634]
[1616698472.6249464, 1616698488.0444193]
[1616698472.6753187, 1616698487.8209815]
[1616698472.591868, 1616698487.814565]
[1616698472.6593032, 1616698487.7744024]
[1616698472.598547, 1616698488.0694675]
[1616698472.7683353, 1616698488.8326643]
[1616698472.7894874, 1616698488.0546935]
[1616698472.734403, 1616698488.148361]
[1616698472.8721378, 1616698487.9073882]
[1616698472.8367832, 1616698487.8683865]
[1616698472.8053398, 1616698488.291767]
[1616698472.720382, 1616698488.1155818]
[1616698472.9185889, 1616698488.858005]
[1616698472.7517715, 1616698488.3755994]
[1616698472.823509, 1616698487.9350502]
[1616698472.9062395, 1616698488.0165856]
[1616698472.8910627, 1616698487.9377267]
[1616698472.9502804, 1616698488.1588066]
[1616698472.9058244, 1616698488.2413304]
[1616698472.8623545, 1616698488.5004444]
[1616698473.0013075, 1616698488.2639687]
[1616698473.012056, 1616698488.2434244]
[1616698472.9909017, 1616698488.0702188]
[1616698473.0219307, 1616698488.4424806]
[1616698473.0177464, 1616698488.8941715]
[1616698473.1215045, 1616698488.3625715]
[1616698472.9882703, 1616698488.1673532]
[1616698473.0813594, 1616698488.1997085]
[1616698473.1359568, 1616698488.2407408]
[1616698473.1399152, 1616698488.2475169]
[1616698473.1830084, 1616698488.5273514]
[1616698472.9729326, 1616698488.1754062]
[1616698473.1414192, 1616698488.2335927]
[1616698473.129102, 1616698488.8602018]
[1616698473.1607394, 1616698488.4046905]
[1616698473.1520505, 1616698488.371624]
[1616698473.21838, 1616698488.75575]
[1616698473.1723268, 1616698488.5988946]
[1616698473.3017762, 1616698488.4724777]
[1616698473.2003872, 1616698488.3323824]
[1616698473.337667, 1616698488.5250626]
[1616698473.2173982, 1616698488.3098862]
[1616698473.2031279, 1616698488.4942498]
[1616698473.2966, 1616698488.4029639]
[1616698473.2281399, 1616698488.344802]
[1616698473.3326404, 1616698488.4248822]
[1616698473.2848594, 1616698488.3824377]
[1616698473.322409, 1616698488.6068225]
[1616698473.145617, 1616698488.3472855]
[1616698473.3205497, 1616698488.4628742]
[1616698473.3180351, 1616698488.6130931]
[1616698473.3846288, 1616698488.4826274]
[1616698473.4335866, 1616698488.5075393]
[1616698473.4283297, 1616698488.631337]
[1616698473.3811371, 1616698488.5363]
[1616698473.3836892, 1616698488.475142]
[1616698473.471726, 1616698488.7647414]
[1616698473.4158013, 1616698488.610775]
[1616698473.332985, 1616698488.4093401]
[1616698473.4992487, 1616698488.7437196]
[1616698473.4652574, 1616698489.2466385]
[1616698473.388634, 1616698488.581486]
[1616698473.3883865, 1616698488.8826246]
[1616698473.496235, 1616698488.6444466]
[1616698473.4293497, 1616698488.5556452]
[1616698473.4052055, 1616698488.6935434]
[1616698473.423828, 1616698488.5261874]
[1616698473.4919622, 1616698488.6902483]
[1616698473.476401, 1616698488.6633432]
[1616698473.5019915, 1616698488.639397]
[1616698473.2451186, 1616698488.3850675]
[1616698473.492416, 1616698488.7216425]
[1616698474.3763676, 1616698492.5948613]
[1616698473.5175056, 1616698488.6679978]
[1616698473.45511, 1616698488.802099]
[1616698473.5275958, 1616698488.7089732]
[1616698473.5324597, 1616698488.695146]
[1616698473.5449643, 1616698488.6631334]
[1616698473.4282649, 1616698488.811901]
[1616698474.6069238, 1616698492.4566658]
[1616698474.380408, 1616698492.6020951]
[1616698473.5162728, 1616698489.1154807]
[1616698473.338739, 1616698488.6176338]
[1616698473.5343375, 1616698488.9084399]
[1616698473.5129228, 1616698488.5901196]
[1616698474.3845873, 1616698492.563723]
[1616698473.5465653, 1616698488.7775762]
[1616698474.3381207, 1616698491.8810837]
[1616698473.3643608, 1616698488.4787734]
[1616698474.557921, 1616698492.6396348]
[1616698474.4191318, 1616698492.790401]
[1616698474.629424, 1616698492.6308537]
[1616698474.3202436, 1616698491.5537329]
[1616698473.5306606, 1616698488.8876984]
[1616698474.6626637, 1616698492.3397005]
[1616698474.4806452, 1616698491.7096329]
[1616698474.3020873, 1616698491.6903393]
[1616698474.3369431, 1616698491.7429044]
[1616698474.3563976, 1616698492.04392]
