[1616694949.2985911, 1616694954.6627638]
[1616694949.2977252, 1616694954.651893]
[1616694949.317189, 1616694954.6633816]
[1616694949.3038037, 1616694954.820245]
[1616694949.302263, 1616694954.6827252]
[1616694949.3036904, 1616694954.625227]
[1616694949.325459, 1616694954.713644]
[1616694949.3332644, 1616694954.7113066]
[1616694949.3178723, 1616694954.6559372]
[1616694949.3195126, 1616694954.668115]
[1616694949.3148901, 1616694954.6289337]
[1616694949.329682, 1616694954.6653545]
[1616694949.3253329, 1616694954.6953793]
[1616694949.3120918, 1616694954.7342415]
[1616694949.319683, 1616694954.6725721]
[1616694949.4285624, 1616694954.7796807]
[1616694949.3393338, 1616694954.6740305]
[1616694949.4403622, 1616694954.8034437]
[1616694949.39196, 1616694954.7173228]
[1616694949.455196, 1616694954.785065]
