[1616700202.4214163, 1616700203.1239913]
[1616700202.9354386, 1616700206.27965]
[1616700202.4172423, 1616700203.1991017]
[1616700202.7586687, 1616700203.4427812]
[1616700202.3521624, 1616700203.1122942]
[1616700202.4706693, 1616700203.1605096]
[1616700202.3567274, 1616700203.0135498]
[1616700202.4351947, 1616700203.1345303]
[1616700202.3965113, 1616700203.763531]
[1616700202.6461089, 1616700203.377174]
[1616700202.854601, 1616700203.5192223]
[1616700202.716987, 1616700204.0752683]
[1616700202.819834, 1616700203.6018531]
[1616700202.899142, 1616700203.6097424]
[1616700202.8723714, 1616700203.5491076]
[1616700202.695321, 1616700203.4143028]
[1616700202.7510574, 1616700203.548276]
[1616700202.8456948, 1616700203.5225623]
[1616700202.8797991, 1616700203.568714]
[1616700202.798097, 1616700203.4717321]
[1616700202.9379187, 1616700203.8501499]
[1616700203.4001136, 1616700204.0782833]
[1616700202.8986473, 1616700204.5965464]
[1616700202.7974553, 1616700203.9748383]
[1616700203.1552804, 1616700203.847146]
[1616700203.150379, 1616700203.8443766]
[1616700203.5012605, 1616700204.1609747]
[1616700203.2829235, 1616700203.9785364]
[1616700203.8887472, 1616700205.7123442]
[1616700203.730701, 1616700205.489231]
[1616700203.6171122, 1616700204.3319461]
[1616700203.8958795, 1616700204.6327214]
[1616700203.7630396, 1616700204.4699302]
[1616700204.0769703, 1616700205.0114985]
[1616700203.913929, 1616700209.713647]
[1616700203.830274, 1616700204.465945]
[1616700204.2334862, 1616700204.8923123]
[1616700204.2928677, 1616700205.009092]
[1616700204.3993871, 1616700205.129248]
[1616700204.8688102, 1616700205.5954373]
[1616700204.79181, 1616700205.5720694]
[1616700204.4518104, 1616700205.233315]
[1616700205.2074504, 1616700205.9649963]
[1616700204.8382685, 1616700205.5134892]
[1616700204.8381882, 1616700205.4810584]
[1616700204.728844, 1616700205.4799066]
[1616700205.238695, 1616700205.9648793]
[1616700205.4744573, 1616700206.1653767]
[1616700205.6617107, 1616700206.36955]
[1616700205.058677, 1616700205.8320382]
[1616700205.7752607, 1616700206.6993222]
[1616700205.665926, 1616700206.8809843]
[1616700205.8105748, 1616700206.4827483]
[1616700205.9174025, 1616700206.6238773]
[1616700206.0555973, 1616700206.6953156]
[1616700206.3758879, 1616700211.2268846]
[1616700205.9232895, 1616700206.5919392]
[1616700205.992139, 1616700207.1852787]
[1616700206.2399414, 1616700207.0157616]
[1616700206.6020477, 1616700207.3306046]
[1616700206.9453433, 1616700207.625525]
[1616700206.7808728, 1616700207.6213033]
[1616700206.7599204, 1616700207.4884014]
[1616700207.0942273, 1616700207.8859107]
[1616700206.9931428, 1616700207.6862936]
[1616700207.149939, 1616700207.8192952]
[1616700207.0174444, 1616700207.7615988]
[1616700207.1054132, 1616700218.3465629]
[1616700207.3100536, 1616700208.048577]
[1616700207.2901099, 1616700207.9732661]
[1616700207.4547646, 1616700208.125181]
[1616700207.769206, 1616700208.5088677]
