[1621546451.312223, 1621546452.4522483]
[1621546450.831583, 1621546451.9829242]
[1621546451.4969869, 1621546452.67276]
[1621546451.5740597, 1621546452.712649]
[1621546451.0532603, 1621546452.189682]
[1621546451.203696, 1621546452.3497567]
[1621546450.9075327, 1621546452.054616]
[1621546450.8485246, 1621546451.9406629]
[1621546451.2602909, 1621546452.3806841]
[1621546451.73522, 1621546452.8832295]
[1621546451.0149417, 1621546452.335114]
[1621546452.0511541, 1621546453.1809566]
[1621546451.0683637, 1621546452.2339928]
[1621546451.5067978, 1621546452.6290495]
[1621546451.3406088, 1621546452.4959514]
[1621546451.609982, 1621546452.7289531]
[1621546451.234305, 1621546452.3784904]
[1621546451.1615136, 1621546452.3412666]
[1621546452.588062, 1621546453.713244]
[1621546451.4207838, 1621546452.5742614]
[1621546452.5706444, 1621546453.7262168]
[1621546452.2439446, 1621546453.41238]
[1621546451.7975454, 1621546452.9155614]
[1621546452.2600703, 1621546453.344439]
[1621546451.8600125, 1621546453.00779]
[1621546452.229517, 1621546453.3921108]
[1621546451.4617007, 1621546452.596836]
[1621546452.1605713, 1621546453.3075473]
[1621546452.6003098, 1621546453.7351484]
[1621546451.9736023, 1621546453.062403]
[1621546452.1168947, 1621546453.251683]
[1621546453.185044, 1621546454.352924]
[1621546451.6901624, 1621546452.79618]
[1621546453.374137, 1621546454.5033512]
[1621546452.5631354, 1621546453.711301]
[1621546453.2009082, 1621546454.3122883]
[1621546452.751812, 1621546453.8690588]
[1621546452.575047, 1621546453.7384048]
[1621546452.5922081, 1621546453.7340367]
[1621546453.6600573, 1621546454.8044972]
[1621546453.8035405, 1621546454.9897695]
[1621546452.2808876, 1621546453.4373143]
[1621546453.0619307, 1621546454.2032213]
[1621546452.797085, 1621546453.9328523]
[1621546453.1914842, 1621546454.271456]
[1621546453.90856, 1621546455.0274255]
[1621546453.20102, 1621546454.335282]
[1621546453.4428384, 1621546454.5992649]
[1621546452.9962342, 1621546454.1345828]
[1621546453.5682075, 1621546454.6986368]
[1621546453.7830353, 1621546454.9137611]
[1621546453.666881, 1621546454.8008265]
[1621546453.211422, 1621546454.3524547]
[1621546454.295957, 1621546455.4301405]
[1621546453.9305546, 1621546455.0551395]
[1621546454.0082421, 1621546455.1421237]
[1621546454.0371017, 1621546455.2070704]
[1621546453.3977277, 1621546454.5464284]
[1621546454.421944, 1621546455.5366697]
[1621546453.7390304, 1621546454.8759718]
[1621546454.394439, 1621546455.545064]
[1621546454.146642, 1621546455.2727685]
[1621546454.152724, 1621546455.2756004]
[1621546454.7612839, 1621546455.906115]
[1621546453.7245173, 1621546454.8660336]
[1621546454.3820212, 1621546455.5081797]
[1621546453.873596, 1621546455.0168605]
[1621546454.536317, 1621546455.6551425]
[1621546454.2827668, 1621546455.433116]
[1621546454.5329547, 1621546455.7224805]
[1621546454.6857736, 1621546455.851292]
[1621546453.9731529, 1621546455.10836]
[1621546455.2598624, 1621546456.4276533]
[1621546454.4153485, 1621546455.557469]
[1621546455.2449446, 1621546456.408325]
[1621546455.248701, 1621546456.385202]
[1621546453.8877506, 1621546455.093197]
[1621546455.3456845, 1621546456.5123715]
[1621546454.8035243, 1621546455.955909]
[1621546455.0747623, 1621546456.2005167]
[1621546455.2770033, 1621546456.4214437]
[1621546455.3886309, 1621546456.5107088]
[1621546455.7294488, 1621546456.8572974]
[1621546455.5358186, 1621546456.7272038]
[1621546455.6614137, 1621546456.7790723]
[1621546455.2632368, 1621546456.3909082]
[1621546455.1245167, 1621546456.259324]
[1621546455.8626897, 1621546457.0438206]
[1621546455.5169508, 1621546456.6585228]
[1621546455.8056204, 1621546456.9178047]
[1621546454.2811096, 1621546455.3906183]
[1621546455.5946813, 1621546456.7488184]
[1621546455.882693, 1621546457.0423295]
[1621546455.4290655, 1621546456.5076752]
[1621546455.901858, 1621546457.0382872]
[1621546455.883018, 1621546457.0214164]
[1621546455.798216, 1621546456.9388583]
[1621546456.4808772, 1621546457.708486]
[1621546455.830236, 1621546456.9617822]
[1621546455.9302704, 1621546457.0642428]
[1621546455.8659775, 1621546457.0192869]
[1621546456.12625, 1621546457.2593136]
[1621546456.295056, 1621546457.4360943]
[1621546456.6607468, 1621546457.780296]
[1621546456.6785734, 1621546457.8184755]
[1621546456.6421025, 1621546457.8128471]
[1621546456.4845076, 1621546457.6482408]
[1621546456.6534076, 1621546457.7888153]
[1621546456.5888991, 1621546457.674727]
[1621546456.467127, 1621546457.6291857]
[1621546456.9917371, 1621546458.1175458]
[1621546456.8763945, 1621546458.0064645]
[1621546456.403757, 1621546457.5274625]
[1621546456.3124275, 1621546457.4836867]
[1621546456.5168695, 1621546457.6342669]
[1621546456.7270448, 1621546457.8248155]
[1621546456.6479518, 1621546457.8024545]
[1621546456.6536992, 1621546457.7854774]
[1621546456.8105419, 1621546457.9284985]
[1621546456.5831387, 1621546457.7132578]
[1621546456.9572194, 1621546458.1019413]
[1621546457.349265, 1621546458.4755907]
[1621546457.1840098, 1621546458.3121173]
[1621546457.5623531, 1621546458.7345083]
[1621546457.0135765, 1621546458.1195166]
[1621546457.3769238, 1621546458.5339036]
[1621546457.0184813, 1621546458.1636093]
[1621546457.056773, 1621546458.2240653]
[1621546457.1893675, 1621546458.3095982]
[1621546457.5491283, 1621546458.6708837]
[1621546457.9214864, 1621546459.0657537]
[1621546457.852479, 1621546458.9397202]
[1621546458.0808356, 1621546459.2255645]
[1621546457.68159, 1621546458.7606485]
[1621546458.0214958, 1621546459.1218023]
[1621546458.1083817, 1621546459.2787554]
[1621546457.925085, 1621546459.0616324]
[1621546458.6775742, 1621546459.8056674]
[1621546457.9689195, 1621546459.100446]
[1621546457.9309633, 1621546459.0785718]
[1621546458.7579768, 1621546459.8735132]
[1621546458.4062111, 1621546459.545908]
[1621546458.5260375, 1621546459.6359916]
[1621546458.1415257, 1621546459.2628536]
[1621546458.433079, 1621546459.5729804]
[1621546458.8437235, 1621546460.03455]
[1621546458.0562882, 1621546459.2022927]
[1621546458.3390522, 1621546459.5027988]
[1621546458.515357, 1621546459.66094]
[1621546458.291503, 1621546459.474949]
[1621546458.5099695, 1621546459.6663642]
[1621546458.6385372, 1621546459.8034647]
[1621546458.6524293, 1621546459.7945342]
[1621546458.8069932, 1621546459.8858805]
[1621546458.7219424, 1621546459.8449674]
[1621546458.588873, 1621546459.7897632]
[1621546459.084728, 1621546460.2259753]
[1621546459.4375215, 1621546460.5497081]
[1621546459.2850468, 1621546460.4273574]
[1621546459.3379838, 1621546460.47797]
[1621546458.718297, 1621546459.8812356]
[1621546459.6104379, 1621546460.782284]
[1621546459.413625, 1621546460.5449271]
[1621546459.564865, 1621546460.6968558]
[1621546459.3502843, 1621546460.4750159]
[1621546459.6722806, 1621546460.8083816]
[1621546459.047343, 1621546460.167333]
[1621546459.4270096, 1621546460.5300853]
[1621546459.7744858, 1621546460.9074643]
[1621546459.7968833, 1621546460.9349473]
[1621546459.6206038, 1621546460.7520401]
[1621546459.0506334, 1621546460.1821826]
[1621546459.8730664, 1621546461.0036843]
[1621546459.7104263, 1621546460.8354092]
[1621546459.4889052, 1621546460.6582072]
[1621546459.8517418, 1621546460.971554]
[1621546459.923965, 1621546461.041821]
[1621546459.9229417, 1621546461.1055982]
[1621546459.9785297, 1621546461.0964596]
[1621546460.0964313, 1621546461.2385006]
[1621546460.1193032, 1621546461.245556]
[1621546460.0206554, 1621546461.1667075]
[1621546460.2866266, 1621546461.4345229]
[1621546460.1973462, 1621546461.3571765]
[1621546460.1308613, 1621546461.3064764]
