[1616693216.4608274, 1616693219.1634758]
[1616693216.5480936, 1616693219.26432]
[1616693216.072419, 1616693218.8952165]
[1616693217.0171099, 1616693219.7378545]
[1616693216.7439418, 1616693219.4610114]
[1616693216.4465942, 1616693219.1674788]
[1616693216.6423705, 1616693219.3492186]
[1616693216.8023832, 1616693219.5153298]
[1616693216.4096446, 1616693219.1476412]
[1616693216.2120357, 1616693218.9258344]
[1616693216.7262383, 1616693219.4341316]
[1616693216.9663332, 1616693219.6887941]
[1616693216.566741, 1616693219.2812345]
[1616693216.682034, 1616693219.3893042]
[1616693216.2891314, 1616693219.0399523]
[1616693216.6487026, 1616693219.4680035]
[1616693216.8310895, 1616693219.5881302]
[1616693216.7783923, 1616693219.4843123]
[1616693216.4518814, 1616693219.18757]
[1616693216.653507, 1616693219.3912861]
[1616693217.3341737, 1616693220.026212]
[1616693217.3630862, 1616693220.048841]
[1616693217.3613942, 1616693220.0837307]
[1616693217.2791953, 1616693219.902853]
[1616693217.4775047, 1616693220.174528]
[1616693217.3927069, 1616693220.082227]
[1616693217.642686, 1616693220.369036]
[1616693217.9865339, 1616693220.7536998]
[1616693217.873525, 1616693220.6161041]
[1616693217.667904, 1616693220.3734782]
[1616693217.8324032, 1616693220.5496683]
[1616693218.1167634, 1616693220.8651404]
[1616693217.935725, 1616693220.6226542]
[1616693218.0626302, 1616693220.797704]
[1616693218.1342525, 1616693220.8591824]
[1616693217.7871466, 1616693220.4848363]
[1616693218.1656475, 1616693220.9299018]
[1616693218.3652966, 1616693221.0628247]
[1616693218.2916994, 1616693220.9694254]
[1616693218.733797, 1616693221.5187995]
[1616693218.3851564, 1616693221.1327658]
[1616693218.3591146, 1616693221.0402212]
[1616693218.933507, 1616693221.6458347]
[1616693218.8312473, 1616693221.5924308]
[1616693218.9426732, 1616693221.6681228]
[1616693218.6978316, 1616693221.3827236]
[1616693218.8898337, 1616693221.5798786]
[1616693219.055884, 1616693221.7773404]
[1616693219.2713645, 1616693221.9788852]
[1616693219.5002406, 1616693222.2073555]
[1616693219.5359511, 1616693222.2582185]
[1616693219.7110343, 1616693222.4292538]
[1616693219.3933835, 1616693222.1015542]
[1616693219.7337027, 1616693222.4719672]
[1616693219.6095793, 1616693222.3842726]
[1616693219.837827, 1616693222.5476584]
[1616693219.7676997, 1616693222.487785]
[1616693220.1307974, 1616693222.862197]
[1616693219.7691376, 1616693222.4748404]
[1616693220.1779158, 1616693222.8748004]
[1616693220.4347372, 1616693223.1579645]
[1616693220.3340592, 1616693223.0300522]
[1616693220.321665, 1616693223.0118418]
[1616693220.4358914, 1616693223.1315715]
[1616693220.6457524, 1616693223.3427968]
[1616693220.753595, 1616693223.4536698]
[1616693220.4328187, 1616693223.132405]
[1616693220.8187847, 1616693223.5553327]
[1616693220.7364414, 1616693223.4943347]
[1616693221.0909889, 1616693223.7907307]
[1616693221.1373115, 1616693223.908919]
[1616693220.9041224, 1616693223.6176353]
[1616693221.1178682, 1616693223.8047864]
[1616693221.1445715, 1616693223.9106402]
[1616693221.1428552, 1616693223.8424373]
[1616693221.2054212, 1616693223.978114]
[1616693221.535969, 1616693224.295764]
[1616693221.563596, 1616693224.263367]
[1616693221.4122005, 1616693224.101092]
[1616693221.4535427, 1616693224.1898782]
[1616693221.6135328, 1616693224.37981]
[1616693221.5663395, 1616693224.1896994]
[1616693221.9671187, 1616693224.649982]
[1616693222.055775, 1616693224.773184]
[1616693221.934717, 1616693224.6706464]
[1616693221.8049803, 1616693224.5527425]
[1616693222.2394032, 1616693224.9784014]
[1616693222.3270357, 1616693225.0209475]
[1616693222.3331625, 1616693225.1515334]
[1616693222.5339942, 1616693225.2402856]
[1616693222.259097, 1616693224.971234]
[1616693222.3220413, 1616693225.0356634]
[1616693222.5877912, 1616693225.3024259]
[1616693222.568103, 1616693225.2769694]
[1616693222.753873, 1616693225.4754841]
[1616693222.6587124, 1616693225.383168]
[1616693222.7259786, 1616693225.454262]
[1616693222.6680343, 1616693225.486863]
[1616693222.785659, 1616693225.5237818]
[1616693222.7663336, 1616693225.4790246]
[1616693222.8880968, 1616693225.5797641]
[1616693223.097667, 1616693225.7966661]
[1616693223.0316122, 1616693225.7389925]
[1616693223.2001605, 1616693225.918729]
[1616693223.2961226, 1616693226.0227976]
[1616693223.2982497, 1616693226.0157843]
[1616693223.249959, 1616693225.9599097]
[1616693223.579918, 1616693226.3245306]
[1616693223.5286078, 1616693226.2655077]
[1616693223.4603846, 1616693226.14678]
[1616693223.73943, 1616693226.471175]
[1616693223.6108289, 1616693226.2980237]
[1616693223.747705, 1616693226.4544058]
[1616693223.7084708, 1616693226.4186997]
[1616693223.9661922, 1616693226.7174933]
[1616693223.975384, 1616693226.748248]
[1616693224.0653446, 1616693226.758812]
[1616693224.0313165, 1616693226.7261298]
[1616693224.1956346, 1616693226.8281064]
[1616693224.0096626, 1616693226.7375293]
[1616693224.317836, 1616693227.075456]
[1616693224.1560328, 1616693226.8394253]
[1616693224.2777781, 1616693226.975516]
[1616693224.557186, 1616693227.3360503]
[1616693224.594294, 1616693227.310406]
[1616693224.6148157, 1616693227.336964]
[1616693224.8671563, 1616693227.561162]
[1616693224.8541822, 1616693227.558646]
[1616693224.743002, 1616693227.4807634]
[1616693224.9628057, 1616693227.6782024]
[1616693224.9288573, 1616693227.625508]
[1616693224.9844596, 1616693227.694533]
[1616693224.9733238, 1616693227.6988242]
[1616693225.089945, 1616693227.8073459]
[1616693225.094238, 1616693227.7828412]
[1616693225.3428478, 1616693228.0524032]
[1616693225.2027404, 1616693227.9053478]
[1616693225.18121, 1616693227.9211855]
[1616693225.4038882, 1616693228.115301]
[1616693225.3340049, 1616693228.0335314]
[1616693225.3979735, 1616693228.1322482]
[1616693225.458526, 1616693228.189779]
[1616693225.6093237, 1616693228.305688]
[1616693225.543691, 1616693228.258785]
[1616693225.506375, 1616693228.2503262]
[1616693225.7154129, 1616693228.4144373]
[1616693225.9259813, 1616693228.6768646]
[1616693226.1161318, 1616693228.8138783]
[1616693226.081603, 1616693228.796321]
[1616693226.213163, 1616693228.9210653]
[1616693226.1862285, 1616693228.8763366]
[1616693226.0357056, 1616693228.7292075]
[1616693226.2163446, 1616693229.0248141]
[1616693226.3060546, 1616693228.9984033]
[1616693226.285316, 1616693229.0211768]
[1616693226.4038274, 1616693229.1057816]
[1616693226.510036, 1616693229.2164295]
[1616693226.3899114, 1616693229.149847]
[1616693226.4955177, 1616693229.2233038]
[1616693226.5651367, 1616693229.2618308]
[1616693226.4975784, 1616693229.2012308]
[1616693226.5530603, 1616693229.2672303]
[1616693226.6699061, 1616693229.407316]
[1616693226.748224, 1616693229.48463]
[1616693226.7241688, 1616693229.4902399]
[1616693226.782888, 1616693229.4884868]
[1616693226.8269372, 1616693229.5683212]
[1616693226.839205, 1616693229.4730768]
[1616693227.0229669, 1616693229.793771]
[1616693226.8845732, 1616693229.5670285]
[1616693227.0208566, 1616693229.722195]
[1616693226.9185412, 1616693229.6288288]
[1616693226.9796693, 1616693229.7061422]
[1616693227.1293154, 1616693229.8742864]
[1616693227.2633429, 1616693230.0036793]
[1616693227.237637, 1616693229.9123437]
[1616693227.2774935, 1616693229.8772614]
[1616693227.0830371, 1616693229.858701]
[1616693227.3583064, 1616693230.0732555]
[1616693227.4952478, 1616693230.2340043]
[1616693227.442544, 1616693230.1997602]
[1616693227.5704427, 1616693230.2663941]
[1616693227.600932, 1616693230.3048456]
[1616693227.5592637, 1616693230.3257515]
[1616693227.6982255, 1616693230.4703534]
[1616693227.489981, 1616693230.2272305]
[1616693227.6370988, 1616693230.3377688]
[1616693227.6850896, 1616693230.3949215]
[1616693227.8319547, 1616693230.5657132]
[1616693227.8690147, 1616693230.5740385]
[1616693227.8655171, 1616693230.5626142]
[1616693228.0457156, 1616693230.7880273]
[1616693228.0233042, 1616693230.710456]
[1616693228.013979, 1616693230.7626076]
[1616693228.1404767, 1616693230.8917153]
[1616693228.1488068, 1616693230.852621]
[1616693228.1906495, 1616693230.9001307]
[1616693228.2892082, 1616693231.04135]
[1616693228.3529968, 1616693231.0494304]
[1616693228.3861854, 1616693231.1110442]
[1616693228.264562, 1616693230.9967957]
[1616693228.4362848, 1616693231.149679]
[1616693228.3590686, 1616693231.088762]
[1616693228.5242746, 1616693231.2255516]
[1616693228.7661366, 1616693231.4624162]
[1616693228.5749736, 1616693231.3528142]
[1616693228.5300925, 1616693231.254814]
[1616693228.6329522, 1616693231.2920241]
[1616693228.6334383, 1616693231.231285]
[1616693228.9275248, 1616693231.6253974]
[1616693228.935529, 1616693231.6843097]
[1616693228.8366828, 1616693231.5482786]
[1616693228.8211155, 1616693231.5090692]
[1616693228.9274535, 1616693231.6192083]
[1616693228.9659805, 1616693231.7035081]
[1616693229.2214487, 1616693231.9266741]
[1616693229.0478957, 1616693231.7728043]
[1616693229.1787822, 1616693231.8820114]
[1616693229.1927104, 1616693231.9601495]
[1616693229.1639652, 1616693231.8783453]
[1616693229.313195, 1616693232.0941775]
[1616693229.3297763, 1616693232.0326908]
[1616693229.3791382, 1616693232.117004]
[1616693229.4469068, 1616693232.1578045]
[1616693229.5689633, 1616693232.3668475]
[1616693229.422278, 1616693232.163786]
[1616693229.6486533, 1616693232.3395581]
[1616693229.7032993, 1616693232.4663844]
[1616693229.7831097, 1616693232.474529]
[1616693229.8775887, 1616693232.6142206]
[1616693229.8829024, 1616693232.619112]
