[1616950666.8201964, 1616950667.4648092]
[1616950666.7160892, 1616950667.3682413]
[1616950666.5526016, 1616950667.257261]
[1616950666.540294, 1616950667.5871258]
[1616950666.6123, 1616950667.2983048]
[1616950666.7656834, 1616950667.424815]
[1616950666.6917658, 1616950667.3523433]
[1616950666.6770163, 1616950667.3999465]
[1616950666.5748217, 1616950667.2236273]
[1616950666.4573836, 1616950667.0996826]
[1616950666.5346892, 1616950667.195913]
[1616950666.8379073, 1616950667.4642074]
[1616950666.7578065, 1616950668.0786169]
[1616950666.939913, 1616950667.6035008]
[1616950666.7059677, 1616950667.4100268]
[1616950666.6739573, 1616950667.3171673]
[1616950666.9278953, 1616950667.6094759]
[1616950666.8131995, 1616950667.5008378]
[1616950667.085282, 1616950667.768419]
[1616950667.0172987, 1616950667.6527278]
[1616950667.1806467, 1616950667.8381236]
[1616950667.292547, 1616950667.9847882]
[1616950667.705789, 1616950668.3722463]
[1616950667.6445017, 1616950668.286819]
[1616950667.480678, 1616950668.2043977]
[1616950667.5677152, 1616950668.2613008]
[1616950667.6541154, 1616950668.3037875]
[1616950668.1164086, 1616950668.813663]
[1616950667.9087462, 1616950668.5638242]
[1616950668.516039, 1616950669.1602323]
[1616950668.501372, 1616950669.1644132]
[1616950668.128609, 1616950668.858227]
[1616950668.1628706, 1616950668.9828477]
[1616950668.3860042, 1616950669.2766037]
[1616950668.2015312, 1616950670.8316154]
[1616950668.6658158, 1616950669.367909]
[1616950668.2500532, 1616950668.9310365]
[1616950668.8678844, 1616950669.6113575]
[1616950668.7741234, 1616950669.492268]
[1616950669.1555622, 1616950669.8407826]
[1616950668.8211865, 1616950669.530769]
[1616950669.0802255, 1616950669.820585]
[1616950669.3261561, 1616950670.0077069]
[1616950669.6533103, 1616950670.3898625]
[1616950669.4084744, 1616950670.0598521]
[1616950669.7769957, 1616950670.5663233]
[1616950669.7360342, 1616950670.4307442]
[1616950669.929602, 1616950673.328918]
[1616950669.9179573, 1616950670.6025572]
[1616950669.9769623, 1616950670.6387956]
[1616950669.8195662, 1616950670.4645321]
[1616950670.2016943, 1616950670.8506978]
[1616950670.17367, 1616950671.3613882]
[1616950670.2344618, 1616950670.8951964]
[1616950670.4598465, 1616950671.1524594]
[1616950670.9183424, 1616950671.589033]
[1616950670.4704368, 1616950671.0963216]
[1616950670.5183127, 1616950671.2333019]
[1616950670.6513686, 1616950671.3061888]
[1616950670.6002245, 1616950671.6932642]
[1616950670.885696, 1616950671.5100482]
[1616950671.1596859, 1616950671.8190897]
[1616950671.0895703, 1616950672.6632323]
[1616950671.276545, 1616950672.7656686]
[1616950671.0575373, 1616950672.6381567]
[1616950671.3265734, 1616950671.9898448]
[1616950671.4299603, 1616950672.0834417]
[1616950671.5584836, 1616950672.2263393]
[1616950671.1129398, 1616950671.8123183]
[1616950671.486059, 1616950672.1641498]
[1616950671.6668553, 1616950672.4068146]
[1616950671.958724, 1616950673.697338]
[1616950671.7097533, 1616950672.431365]
[1616950671.8309107, 1616950672.5139704]
[1616950671.9582, 1616950673.632039]
[1616950672.1622245, 1616950672.8284578]
[1616950672.0909514, 1616950672.73913]
[1616950671.9796906, 1616950672.6391656]
[1616950672.3134878, 1616950672.9539065]
[1616950672.278066, 1616950673.9497294]
[1616950672.3866992, 1616950673.0978885]
[1616950672.3521595, 1616950673.0853827]
[1616950672.5593362, 1616950673.2106404]
[1616950672.424272, 1616950673.2961378]
[1616950672.4346778, 1616950673.158394]
[1616950672.2661133, 1616950672.8982823]
[1616950672.473529, 1616950673.1872256]
[1616950672.7858589, 1616950674.1307964]
[1616950672.719148, 1616950673.4323637]
[1616950672.8112879, 1616950673.4610538]
[1616950672.8641832, 1616950673.5719423]
[1616950672.8341136, 1616950673.496431]
[1616950673.1038194, 1616950673.8078897]
[1616950673.756661, 1616950674.441621]
[1616950673.3805609, 1616950674.1780632]
[1616950673.2947967, 1616950673.96694]
[1616950673.2699752, 1616950674.9786174]
[1616950673.553025, 1616950674.2446842]
[1616950673.6544561, 1616950674.3057694]
[1616950673.7354002, 1616950675.4832635]
[1616950673.794569, 1616950674.4945946]
[1616950673.659855, 1616950674.403666]
[1616950673.5736625, 1616950674.2616158]
[1616950673.8113284, 1616950674.4939973]
[1616950673.964471, 1616950674.7263782]
[1616950674.1153567, 1616950674.8248875]
[1616950674.074146, 1616950674.767368]
[1616950673.9664855, 1616950674.6811304]
[1616950674.344954, 1616950675.0124576]
[1616950674.350192, 1616950675.0471458]
[1616950674.3241565, 1616950676.0185828]
[1616950674.3800707, 1616950675.069867]
[1616950674.294775, 1616950674.9828784]
[1616950674.6170573, 1616950675.3193038]
[1616950674.5619037, 1616950675.2015512]
[1616950674.732705, 1616950675.4346545]
[1616950674.7392004, 1616950675.4304442]
[1616950674.7066858, 1616950675.3949573]
[1616950674.9790363, 1616950675.6507058]
[1616950674.8520591, 1616950675.5779028]
[1616950675.037308, 1616950675.852669]
[1616950675.0719502, 1616950675.959601]
[1616950675.1353056, 1616950675.8219674]
[1616950675.207861, 1616950675.9147725]
[1616950675.3342304, 1616950676.044952]
[1616950675.3939822, 1616950676.1025596]
[1616950675.2901783, 1616950675.9811187]
[1616950675.4560676, 1616950676.1466453]
[1616950675.3864806, 1616950676.0626118]
[1616950675.5253925, 1616950678.765138]
[1616950675.5000675, 1616950676.2372653]
[1616950675.5320694, 1616950678.071028]
[1616950675.5466754, 1616950676.1939645]
[1616950675.7115757, 1616950676.422603]
[1616950675.7550097, 1616950676.4066541]
[1616950675.9663334, 1616950676.7039516]
[1616950675.7147388, 1616950677.13893]
[1616950675.8720865, 1616950676.587597]
[1616950676.0195484, 1616950676.6623313]
[1616950676.049184, 1616950676.7187536]
[1616950676.0134363, 1616950680.1840527]
[1616950676.0732758, 1616950676.7532825]
[1616950676.3783221, 1616950677.0329325]
[1616950676.1612222, 1616950685.5996177]
[1616950676.2055807, 1616950676.846138]
[1616950676.2298725, 1616950676.9654465]
[1616950676.3927808, 1616950677.0921648]
[1616950676.5739715, 1616950677.2723002]
[1616950676.397782, 1616950679.1257164]
[1616950676.4193027, 1616950677.0636022]
[1616950676.613722, 1616950677.565556]
[1616950676.5576844, 1616950677.2611454]
[1616950676.5798519, 1616950677.2812989]
[1616950676.5981557, 1616950677.306094]
[1616950676.6978378, 1616950677.4145827]
[1616950676.790979, 1616950677.4704947]
[1616950676.886762, 1616950677.559293]
[1616950676.8717551, 1616950677.5348454]
[1616950677.015184, 1616950677.6566305]
[1616950676.8985186, 1616950678.479113]
[1616950676.9285133, 1616950677.6136165]
[1616950677.1395938, 1616950677.854421]
[1616950677.0696802, 1616950677.7095082]
[1616950677.0708828, 1616950677.740956]
[1616950677.1140392, 1616950677.7436385]
[1616950677.1624894, 1616950677.8798523]
[1616950677.354333, 1616950678.6464107]
[1616950677.301339, 1616950677.9881]
[1616950677.2738333, 1616950677.9332094]
[1616950677.3743963, 1616950678.080601]
[1616950677.5143874, 1616950678.3715613]
[1616950677.5400898, 1616950678.2048013]
[1616950677.7460158, 1616950678.392273]
[1616950677.7976763, 1616950678.426645]
[1616950677.663822, 1616950678.3277023]
[1616950677.7847848, 1616950678.466571]
[1616950677.769671, 1616950678.4110286]
[1616950677.9513185, 1616950679.230381]
[1616950677.638346, 1616950679.3202114]
[1616950678.091772, 1616950678.77115]
[1616950677.9881976, 1616950678.6579292]
[1616950677.8833447, 1616950678.587906]
[1616950677.9992409, 1616950678.8287306]
[1616950678.1513689, 1616950678.790319]
[1616950678.0355158, 1616950678.6605847]
[1616950677.9547725, 1616950678.595339]
[1616950678.3624358, 1616950679.0181751]
[1616950678.4199018, 1616950679.1022258]
[1616950678.163055, 1616950679.1646576]
[1616950678.4795234, 1616950679.2354703]
[1616950678.1891012, 1616950678.8607047]
[1616950678.37447, 1616950680.6248481]
[1616950678.2039416, 1616950678.8859162]
[1616950678.4050653, 1616950679.0672464]
[1616950678.5831752, 1616950679.2366624]
[1616950678.5110335, 1616950679.9142878]
[1616950678.535027, 1616950679.777672]
[1616950678.7821634, 1616950679.471319]
[1616950678.7899463, 1616950680.1201746]
[1616950678.9823234, 1616950679.6646404]
[1616950678.7692318, 1616950679.3917549]
[1616950678.932802, 1616950679.5738647]
[1616950679.0848064, 1616950679.7483385]
[1616950678.9271178, 1616950679.6432512]
[1616950679.1438243, 1616950679.8312318]
[1616950679.3443325, 1616950680.0143416]
[1616950679.2898927, 1616950682.3571107]
[1616950679.0987701, 1616950679.8279495]
[1616950679.4479105, 1616950680.2290359]
[1616950679.3115866, 1616950679.9906435]
[1616950679.2975562, 1616950679.954004]
[1616950679.4419463, 1616950680.0737498]
[1616950679.589157, 1616950680.2633734]
[1616950679.607935, 1616950680.2926369]
[1616950679.6444693, 1616950680.7242413]
[1616950679.5930626, 1616950680.2703583]
[1616950679.7073333, 1616950680.3530858]
[1616950679.6837537, 1616950680.378944]
[1616950679.6370845, 1616950680.3017783]
[1616950679.695792, 1616950682.98622]
[1616950679.7310247, 1616950680.3776278]
[1616950679.9705095, 1616950680.6212578]
[1616950679.9021318, 1616950680.5994332]
[1616950679.884644, 1616950680.569573]
[1616950680.1218214, 1616950680.749397]
[1616950680.2285824, 1616950680.9362721]
[1616950680.1796722, 1616950680.867912]
[1616950680.0442567, 1616950681.7672298]
[1616950680.3029184, 1616950680.9698837]
[1616950680.326806, 1616950681.5009928]
[1616950680.4059536, 1616950681.1320457]
[1616950680.6013122, 1616950681.2598882]
[1616950680.2857873, 1616950680.9333155]
[1616950680.3719869, 1616950681.004103]
[1616950680.5667756, 1616950681.2301397]
[1616950680.4294531, 1616950681.0480824]
[1616950680.4662895, 1616950681.507398]
[1616950680.6374402, 1616950681.3250294]
[1616950680.665517, 1616950681.306886]
[1616950680.76616, 1616950681.41053]
[1616950680.7621236, 1616950681.4110801]
[1616950680.7530124, 1616950681.4092824]
[1616950680.8838356, 1616950681.560045]
[1616950680.955235, 1616950681.6232853]
[1616950680.9145298, 1616950681.5773609]
[1616950681.0113556, 1616950681.7030244]
[1616950681.1604934, 1616950681.8414946]
[1616950681.0908668, 1616950681.7691433]
[1616950681.0063565, 1616950681.7091646]
[1616950681.3600087, 1616950683.2021065]
[1616950681.2909741, 1616950681.9722738]
[1616950681.3281908, 1616950681.9767935]
[1616950681.2011473, 1616950681.8722403]
[1616950681.3586864, 1616950682.0509217]
[1616950681.31473, 1616950682.7135572]
[1616950681.5201764, 1616950682.17067]
[1616950681.537275, 1616950682.2324047]
[1616950681.5753863, 1616950682.2587852]
[1616950681.5182211, 1616950682.165645]
[1616950681.6333547, 1616950682.3246791]
[1616950681.7332065, 1616950682.4081364]
[1616950681.7687447, 1616950682.4440603]
[1616950681.7545028, 1616950682.3983119]
[1616950681.8508053, 1616950682.5336637]
[1616950681.9169524, 1616950682.5580068]
[1616950681.8381283, 1616950683.3880293]
[1616950682.0545256, 1616950683.2396498]
[1616950682.0094783, 1616950682.7002432]
[1616950682.1021023, 1616950682.7557979]
[1616950682.0225382, 1616950682.6981676]
[1616950682.229133, 1616950682.9047375]
[1616950682.2150872, 1616950682.861606]
[1616950682.1607885, 1616950682.8030798]
[1616950682.438893, 1616950683.0895839]
[1616950682.2181, 1616950682.8768263]
[1616950682.245701, 1616950682.9461763]
[1616950682.4341815, 1616950683.0802515]
[1616950682.5864398, 1616950683.2548158]
[1616950682.5367482, 1616950683.2102578]
[1616950682.5401912, 1616950683.8127685]
[1616950682.656925, 1616950683.9156568]
[1616950682.6934354, 1616950683.4092467]
[1616950682.6940753, 1616950683.362713]
[1616950682.8012664, 1616950683.4940207]
[1616950682.9161046, 1616950683.564779]
[1616950683.0444937, 1616950684.805749]
[1616950683.0001106, 1616950683.6687472]
[1616950683.059432, 1616950683.6875517]
[1616950683.0622327, 1616950683.6960938]
[1616950683.0104275, 1616950684.229133]
[1616950683.0940487, 1616950683.7664316]
[1616950683.3350036, 1616950683.988445]
[1616950683.372944, 1616950684.9129107]
[1616950683.1093953, 1616950684.3517706]
[1616950683.3839607, 1616950684.0454397]
[1616950683.0737522, 1616950683.729575]
[1616950683.344932, 1616950684.0148993]
[1616950683.5132968, 1616950685.2916734]
[1616950683.5502636, 1616950684.2559102]
[1616950683.5053422, 1616950686.0644188]
[1616950683.5778878, 1616950684.2549798]
[1616950683.5581238, 1616950684.2093198]
[1616950683.7439585, 1616950685.089928]
[1616950683.80354, 1616950684.5532854]
[1616950683.801344, 1616950684.415412]
[1616950683.7023273, 1616950684.3513322]
[1616950683.7147195, 1616950684.3922417]
[1616950684.0209646, 1616950684.7883022]
[1616950683.9790082, 1616950684.6658986]
[1616950683.9993844, 1616950684.6777177]
[1616950684.0938544, 1616950684.8912785]
[1616950684.2107522, 1616950685.365832]
[1616950684.17626, 1616950684.8786497]
[1616950684.2388768, 1616950684.941868]
[1616950684.267119, 1616950685.1808844]
[1616950684.0073764, 1616950684.6764433]
[1616950684.294746, 1616950684.969068]
[1616950684.482495, 1616950685.124265]
[1616950684.416622, 1616950685.1010876]
[1616950684.638656, 1616950685.3073926]
[1616950684.7538302, 1616950685.4103446]
[1616950684.5490248, 1616950685.254394]
[1616950684.8045075, 1616950685.4717894]
[1616950684.5266166, 1616950685.2245784]
[1616950684.4613292, 1616950685.872112]
[1616950684.9456208, 1616950685.6261604]
[1616950684.9546878, 1616950685.6525674]
[1616950684.9518197, 1616950689.8936937]
[1616950685.0200973, 1616950685.6718898]
[1616950684.918277, 1616950686.7717166]
[1616950685.0538716, 1616950685.7074487]
[1616950685.1345584, 1616950685.769513]
[1616950685.2118466, 1616950685.877249]
[1616950685.3153257, 1616950685.971473]
[1616950685.0787885, 1616950685.7421365]
[1616950685.384835, 1616950686.717787]
[1616950685.4368446, 1616950686.1273956]
[1616950685.1645277, 1616950685.814279]
[1616950685.376357, 1616950686.0288801]
[1616950685.2863536, 1616950685.9354699]
[1616950685.6793597, 1616950686.3366895]
[1616950685.474042, 1616950686.1590989]
[1616950685.5649624, 1616950686.2138476]
[1616950685.6306038, 1616950686.2764122]
[1616950685.502417, 1616950686.182256]
[1616950685.6602745, 1616950686.321846]
[1616950685.6350858, 1616950686.3218603]
[1616950685.8392289, 1616950686.4651914]
[1616950685.9357314, 1616950686.565574]
[1616950685.8060148, 1616950686.434825]
[1616950685.8471177, 1616950686.541594]
[1616950685.9592729, 1616950686.6601183]
[1616950686.012564, 1616950686.6730113]
[1616950686.0358374, 1616950686.7248418]
[1616950685.9380019, 1616950686.5935261]
[1616950686.193367, 1616950686.8256328]
[1616950686.1515198, 1616950686.8009672]
[1616950686.3567176, 1616950687.0258813]
[1616950686.4712317, 1616950687.1516535]
[1616950686.3075051, 1616950686.943632]
[1616950686.386385, 1616950687.0728607]
[1616950686.4876223, 1616950687.0961974]
[1616950686.6002507, 1616950687.2373917]
[1616950686.5583801, 1616950687.986148]
[1616950686.5950963, 1616950687.219086]
[1616950686.6948867, 1616950687.3462372]
[1616950686.6811492, 1616950687.3233557]
[1616950686.7705915, 1616950687.419852]
[1616950686.885594, 1616950687.579915]
[1616950686.9608753, 1616950687.6255312]
[1616950686.9030926, 1616950687.5836554]
[1616950686.844137, 1616950687.5416255]
[1616950687.0048947, 1616950687.7750907]
[1616950687.0834508, 1616950687.8030407]
[1616950687.397258, 1616950688.0572808]
[1616950687.1920693, 1616950687.82089]
[1616950687.2486823, 1616950687.91295]
[1616950687.3161254, 1616950687.9475317]
[1616950687.2728167, 1616950687.9075487]
[1616950687.505158, 1616950688.1431248]
[1616950687.424322, 1616950688.5529625]
[1616950687.4378183, 1616950688.1125624]
[1616950687.5312939, 1616950688.1974702]
[1616950687.5077388, 1616950688.1884756]
[1616950687.7249968, 1616950688.451096]
[1616950687.508221, 1616950688.147906]
[1616950687.5939684, 1616950695.87932]
[1616950687.640805, 1616950688.280005]
[1616950687.7377741, 1616950688.4128144]
[1616950687.9291265, 1616950688.5786474]
[1616950688.0471866, 1616950688.69203]
[1616950688.0257757, 1616950688.6818762]
[1616950688.1486392, 1616950688.792012]
[1616950688.0457044, 1616950688.6792595]
[1616950688.0905519, 1616950688.7323968]
[1616950687.7854822, 1616950689.6651497]
[1616950688.2115335, 1616950688.870463]
[1616950688.0765948, 1616950688.6961157]
[1616950688.3158426, 1616950688.9860067]
[1616950688.338281, 1616950689.5989516]
[1616950688.303074, 1616950688.9523242]
[1616950688.3379085, 1616950689.0817826]
[1616950688.4050517, 1616950689.081912]
[1616950688.1482646, 1616950688.815824]
[1616950688.3171382, 1616950688.9814477]
[1616950688.2548745, 1616950688.9005885]
[1616950688.8544536, 1616950689.5228853]
[1616950688.7627716, 1616950689.4646475]
[1616950688.8289754, 1616950689.5202668]
[1616950688.6805048, 1616950689.3232696]
[1616950688.84652, 1616950689.4625099]
[1616950688.9067492, 1616950689.5614192]
[1616950688.8973062, 1616950689.5675538]
[1616950688.9513981, 1616950690.911175]
[1616950688.999854, 1616950690.5505116]
[1616950688.8544579, 1616950689.5047019]
[1616950688.872795, 1616950689.6010985]
[1616950689.0417166, 1616950689.6832235]
[1616950689.0235994, 1616950689.7057126]
[1616950688.9056785, 1616950689.6341522]
[1616950689.062891, 1616950689.7590237]
[1616950689.0653405, 1616950689.703337]
[1616950689.194879, 1616950689.8315203]
[1616950689.218236, 1616950689.9591267]
[1616950689.3393526, 1616950690.011632]
[1616950689.7386606, 1616950690.4082656]
[1616950689.5882018, 1616950690.253329]
[1616950689.6048288, 1616950690.2806492]
[1616950689.4987717, 1616950690.1561453]
[1616950689.368462, 1616950695.4243476]
[1616950689.8289738, 1616950692.5069497]
[1616950689.6627107, 1616950690.327729]
[1616950689.7376666, 1616950690.4147334]
[1616950689.8325374, 1616950690.9514155]
[1616950689.8130934, 1616950690.5139234]
[1616950690.0427883, 1616950690.7566519]
[1616950689.9291196, 1616950691.9329696]
[1616950690.037227, 1616950690.7165718]
[1616950690.2983675, 1616950690.9860332]
[1616950690.2727358, 1616950690.9546342]
[1616950690.0493324, 1616950691.560901]
[1616950690.4989917, 1616950691.1689086]
[1616950690.1555867, 1616950690.8110175]
[1616950690.2987695, 1616950691.0041099]
[1616950690.2881086, 1616950690.9534302]
[1616950690.4194832, 1616950691.054826]
[1616950690.436853, 1616950691.1125588]
[1616950690.3894312, 1616950691.0442557]
[1616950690.6052291, 1616950691.238165]
[1616950690.5988066, 1616950691.2436779]
[1616950690.5823576, 1616950691.260205]
[1616950690.6542666, 1616950691.2917392]
[1616950690.6832423, 1616950691.417698]
[1616950690.4637885, 1616950691.1102912]
[1616950691.0778193, 1616950691.7411346]
[1616950690.8147388, 1616950692.0581715]
[1616950690.8489466, 1616950691.9982488]
[1616950690.9555955, 1616950691.8438442]
[1616950691.0845888, 1616950693.0727637]
[1616950691.088868, 1616950691.7411354]
[1616950691.0226135, 1616950692.4091454]
[1616950690.881349, 1616950691.5368807]
[1616950691.2944171, 1616950691.9639134]
[1616950691.158681, 1616950691.8613]
[1616950691.2913115, 1616950691.9784577]
[1616950691.0655043, 1616950691.6930997]
[1616950691.434229, 1616950692.145743]
[1616950691.3225393, 1616950691.9776247]
[1616950691.3926094, 1616950692.0778284]
[1616950691.5278811, 1616950692.19972]
[1616950691.4667368, 1616950692.1698036]
[1616950691.539185, 1616950692.271237]
[1616950691.7109878, 1616950692.3450665]
[1616950691.5971074, 1616950692.3038676]
[1616950691.6860414, 1616950692.8539917]
[1616950691.7205498, 1616950692.3501692]
[1616950691.8183727, 1616950692.5101714]
[1616950692.0539064, 1616950692.7154903]
[1616950691.9509597, 1616950692.6044848]
[1616950691.8370085, 1616950692.5371153]
[1616950691.770759, 1616950692.4343145]
[1616950692.064244, 1616950693.772071]
[1616950692.0458946, 1616950692.6925461]
[1616950692.197761, 1616950692.894806]
[1616950692.1046836, 1616950692.7404697]
[1616950692.340575, 1616950692.9924035]
[1616950692.456665, 1616950693.1551764]
[1616950692.3583946, 1616950693.0410433]
[1616950692.3432205, 1616950693.803913]
[1616950692.3404322, 1616950692.9959652]
[1616950692.385054, 1616950693.0686784]
[1616950692.5898027, 1616950693.2482023]
[1616950692.5415444, 1616950693.1896899]
[1616950692.5519443, 1616950693.2490964]
[1616950692.8939145, 1616950693.5574546]
[1616950692.8149176, 1616950693.4556005]
[1616950692.9289641, 1616950693.6071115]
[1616950692.8727403, 1616950693.5136685]
[1616950692.8204284, 1616950693.5600843]
[1616950692.9806902, 1616950693.7186244]
[1616950693.277298, 1616950694.531158]
[1616950692.8584378, 1616950693.4999404]
[1616950693.1745813, 1616950693.832031]
[1616950693.3470364, 1616950694.0007865]
[1616950693.2506056, 1616950693.8883195]
[1616950693.2798724, 1616950694.320137]
[1616950693.4115174, 1616950694.9802482]
[1616950693.4096038, 1616950694.0495734]
[1616950693.3171427, 1616950693.9321294]
[1616950693.667618, 1616950694.355954]
[1616950693.7868707, 1616950694.465542]
[1616950693.3861158, 1616950694.0345135]
[1616950693.781519, 1616950694.4718232]
[1616950693.8374445, 1616950695.4286292]
