[1616949037.92225, 1616949040.6628194]
[1616949038.4810688, 1616949041.2304893]
[1616949038.2202952, 1616949040.9703636]
[1616949038.4468637, 1616949041.197583]
[1616949038.3928797, 1616949041.196075]
[1616949038.5530794, 1616949041.3065584]
[1616949038.207489, 1616949040.9966455]
[1616949038.4361975, 1616949041.207839]
[1616949039.0729191, 1616949041.8644254]
[1616949038.6599224, 1616949041.3681083]
[1616949038.4070363, 1616949041.1149457]
[1616949038.8423123, 1616949041.6332057]
[1616949038.9723406, 1616949041.6256626]
[1616949038.6956246, 1616949041.509949]
[1616949038.7253115, 1616949041.4960563]
[1616949038.6321523, 1616949041.3148758]
[1616949038.5079417, 1616949041.2125437]
[1616949038.3454573, 1616949041.0848804]
[1616949039.0920184, 1616949041.789978]
[1616949038.8215919, 1616949041.5725884]
[1616949039.217745, 1616949041.9290738]
[1616949039.1718142, 1616949041.9440622]
[1616949039.0146549, 1616949041.7391078]
[1616949039.4851232, 1616949042.2745366]
[1616949039.1760404, 1616949041.86526]
[1616949039.690115, 1616949042.4053683]
[1616949039.5599277, 1616949042.2247996]
[1616949039.4671817, 1616949042.2038617]
[1616949039.7669873, 1616949042.484518]
[1616949039.7826474, 1616949042.4970403]
[1616949039.9006104, 1616949042.586007]
[1616949039.9000123, 1616949042.6148384]
[1616949040.030429, 1616949042.7676694]
[1616949040.2258291, 1616949042.9783275]
[1616949040.2219317, 1616949042.9566855]
[1616949040.0424857, 1616949042.7553616]
[1616949040.324023, 1616949043.0678146]
[1616949040.2106516, 1616949042.8716626]
[1616949040.330432, 1616949043.1311607]
[1616949040.4900672, 1616949043.3451123]
[1616949040.828383, 1616949043.5541754]
[1616949041.1018536, 1616949043.8154871]
[1616949040.5968375, 1616949043.3668797]
[1616949041.3529012, 1616949044.0606518]
[1616949041.2869143, 1616949044.0218422]
[1616949041.2921805, 1616949044.0052001]
[1616949041.20173, 1616949044.0018315]
[1616949041.1538265, 1616949043.9091957]
[1616949041.1621356, 1616949043.936355]
[1616949041.5041265, 1616949044.2541885]
[1616949041.661309, 1616949044.3078105]
[1616949041.6510174, 1616949044.399955]
[1616949041.7912152, 1616949044.524504]
[1616949041.6057112, 1616949044.312245]
[1616949042.146865, 1616949044.8500042]
[1616949041.8934805, 1616949044.6791697]
[1616949042.0065413, 1616949044.7862616]
[1616949042.1697757, 1616949044.8799744]
[1616949042.3082108, 1616949045.0716708]
[1616949042.4915314, 1616949045.2067356]
[1616949042.6404712, 1616949045.3545752]
[1616949042.8436034, 1616949045.5569417]
[1616949042.4878407, 1616949045.2109973]
[1616949042.6307154, 1616949045.341888]
[1616949042.7775924, 1616949045.515585]
[1616949042.9005394, 1616949045.6052232]
[1616949043.0798776, 1616949045.8303833]
[1616949042.8897, 1616949045.5799046]
[1616949043.0167472, 1616949045.7758207]
[1616949043.2830613, 1616949046.027516]
[1616949043.2189143, 1616949046.0533054]
[1616949043.4231474, 1616949046.1270375]
[1616949043.2928345, 1616949045.9657993]
[1616949043.368504, 1616949046.112119]
[1616949043.3686018, 1616949046.1454957]
[1616949043.3799393, 1616949046.1638818]
[1616949043.470251, 1616949046.203167]
[1616949043.611466, 1616949046.3338532]
[1616949043.7210226, 1616949046.4904606]
[1616949043.5696704, 1616949046.3417137]
[1616949043.7883105, 1616949046.5865054]
[1616949043.8404477, 1616949046.5668402]
[1616949043.7906082, 1616949046.5564983]
[1616949043.9424446, 1616949046.7111602]
[1616949043.9556618, 1616949046.7707582]
[1616949043.9428709, 1616949046.6865351]
[1616949044.0712178, 1616949046.7442758]
[1616949044.155281, 1616949046.960852]
[1616949044.2259324, 1616949046.9546459]
[1616949044.373001, 1616949047.1456082]
[1616949044.577455, 1616949047.331521]
[1616949044.4070702, 1616949047.1716406]
[1616949044.4538639, 1616949047.0917673]
[1616949044.5721936, 1616949047.3199346]
[1616949044.660182, 1616949047.3749387]
[1616949044.5492227, 1616949047.267557]
[1616949044.6589775, 1616949047.3833609]
[1616949045.0139446, 1616949047.7211905]
[1616949044.8379233, 1616949047.6511543]
[1616949045.0565836, 1616949047.859164]
[1616949045.0766764, 1616949047.86421]
[1616949045.053415, 1616949047.7531233]
[1616949045.19436, 1616949047.8668385]
[1616949045.2732852, 1616949047.9716325]
[1616949045.3115146, 1616949048.0251026]
[1616949045.4449627, 1616949048.1437855]
[1616949045.2662249, 1616949047.9872234]
[1616949045.280648, 1616949048.0245187]
[1616949045.609607, 1616949048.3433971]
[1616949045.680877, 1616949048.34593]
[1616949045.6370542, 1616949048.3517945]
[1616949045.6722627, 1616949048.3864481]
[1616949045.5748794, 1616949048.2793286]
[1616949045.605463, 1616949048.271598]
[1616949045.9141843, 1616949048.6853244]
[1616949045.9834642, 1616949048.6545973]
[1616949045.8654647, 1616949048.6055927]
[1616949046.2924786, 1616949049.0654137]
[1616949046.2623365, 1616949049.04284]
[1616949046.4050899, 1616949049.1542192]
[1616949046.3543863, 1616949049.129713]
[1616949046.45275, 1616949049.1587522]
[1616949046.3700356, 1616949049.0978568]
[1616949046.495934, 1616949049.1990528]
[1616949046.6904233, 1616949049.4653714]
[1616949046.710308, 1616949049.492845]
[1616949046.5862691, 1616949049.2954433]
[1616949046.7975614, 1616949049.5579484]
[1616949046.8990192, 1616949049.6629515]
[1616949046.992649, 1616949049.724327]
[1616949046.8830764, 1616949049.5704684]
[1616949047.2085676, 1616949049.9888108]
[1616949047.2959356, 1616949050.0178912]
[1616949047.0527878, 1616949049.7754178]
[1616949047.2702448, 1616949049.994255]
[1616949047.099738, 1616949049.755413]
[1616949047.5402062, 1616949050.2496984]
[1616949047.4113357, 1616949050.1356437]
[1616949047.3702993, 1616949050.1058106]
[1616949047.7584994, 1616949050.4631786]
[1616949047.6565955, 1616949050.415505]
[1616949047.670955, 1616949050.6399608]
[1616949047.7575061, 1616949050.4621332]
[1616949047.6424098, 1616949050.4388757]
[1616949047.7167385, 1616949050.4526646]
[1616949047.7684436, 1616949050.6013584]
[1616949047.8269157, 1616949050.5925012]
