[1616944163.5271752, 1616944166.2399342]
[1616944163.2234998, 1616944165.95535]
[1616944162.9694877, 1616944165.9962702]
[1616944163.290102, 1616944166.001448]
[1616944163.1752162, 1616944165.9968767]
[1616944163.0710714, 1616944165.8147469]
[1616944162.8772316, 1616944165.672579]
[1616944163.366738, 1616944166.079215]
[1616944163.1711032, 1616944165.939406]
[1616944163.5263975, 1616944166.247349]
[1616944162.9384322, 1616944165.6752133]
[1616944163.0705833, 1616944165.8326485]
[1616944163.3275023, 1616944166.036183]
[1616944163.3497016, 1616944166.1028547]
[1616944163.1393836, 1616944165.8526897]
[1616944163.211027, 1616944165.912545]
[1616944163.538459, 1616944166.214828]
[1616944163.6826298, 1616944166.3823588]
[1616944163.4614213, 1616944166.2070737]
[1616944163.6528249, 1616944166.3875227]
[1616944163.9546578, 1616944166.7550318]
[1616944163.6808827, 1616944166.3828394]
[1616944163.6700559, 1616944166.335934]
[1616944163.771471, 1616944166.4775972]
[1616944164.0676966, 1616944166.8408558]
[1616944164.2402902, 1616944166.95837]
[1616944164.116471, 1616944166.8634279]
[1616944164.0486453, 1616944166.8405614]
[1616944164.4813235, 1616944167.1565351]
[1616944164.3707538, 1616944167.089094]
[1616944164.613554, 1616944167.3499389]
[1616944164.4349604, 1616944167.1632514]
[1616944164.4732761, 1616944167.2074165]
[1616944164.657209, 1616944167.3684254]
[1616944164.7463455, 1616944167.4139462]
[1616944164.6742425, 1616944167.3814454]
[1616944164.6318839, 1616944167.3441417]
[1616944164.8858068, 1616944167.531011]
[1616944165.0126307, 1616944167.6448932]
[1616944164.920577, 1616944167.5765755]
[1616944165.144731, 1616944167.8252456]
[1616944165.3526945, 1616944168.10988]
[1616944165.430202, 1616944168.1728709]
[1616944165.2131634, 1616944167.8692706]
[1616944165.4938474, 1616944168.1847684]
[1616944165.5323343, 1616944168.2582452]
[1616944165.728105, 1616944168.4656813]
[1616944165.8444157, 1616944168.514744]
[1616944165.8096159, 1616944168.5584483]
[1616944165.9987428, 1616944168.7375307]
[1616944165.9344814, 1616944168.6145098]
[1616944165.8417437, 1616944168.6031468]
[1616944166.3042734, 1616944169.0235412]
[1616944166.342056, 1616944168.9758568]
[1616944166.1231515, 1616944168.8565853]
[1616944166.720736, 1616944169.3549395]
[1616944166.515306, 1616944169.2415838]
[1616944166.4240289, 1616944169.127955]
[1616944166.8468955, 1616944169.6083784]
[1616944166.990284, 1616944169.6949217]
[1616944167.083255, 1616944169.8038867]
[1616944167.0391476, 1616944169.853499]
[1616944167.1056511, 1616944169.8549745]
[1616944166.9240644, 1616944169.6628265]
[1616944167.3754492, 1616944170.054934]
[1616944167.4526038, 1616944170.1321657]
[1616944167.513801, 1616944170.2127483]
[1616944167.4480903, 1616944170.0970514]
[1616944167.3370466, 1616944170.044803]
[1616944167.5568724, 1616944170.1782908]
[1616944167.5894787, 1616944170.2409623]
[1616944167.7168868, 1616944170.3385644]
[1616944167.9744675, 1616944170.6584876]
[1616944167.8451014, 1616944170.4703066]
[1616944167.630698, 1616944170.2959146]
[1616944167.7332559, 1616944170.3917363]
[1616944167.9027328, 1616944170.5382428]
[1616944168.0708065, 1616944170.7940755]
[1616944167.9956534, 1616944170.6894855]
[1616944167.72986, 1616944170.4140975]
[1616944168.0336118, 1616944170.6770885]
[1616944168.4254684, 1616944171.1497235]
[1616944168.4980674, 1616944171.25648]
[1616944168.382343, 1616944171.0791614]
[1616944168.367442, 1616944171.116745]
[1616944168.6913412, 1616944171.3609185]
[1616944168.4874642, 1616944171.2181053]
[1616944168.7012413, 1616944171.4190645]
[1616944168.8259046, 1616944171.5347877]
[1616944168.7786033, 1616944171.4960701]
[1616944168.9237046, 1616944171.6542008]
[1616944168.8203576, 1616944171.5955913]
[1616944169.1217356, 1616944171.8412337]
[1616944169.017973, 1616944171.663611]
[1616944169.2391717, 1616944171.9065642]
[1616944169.2132516, 1616944171.889359]
[1616944169.189606, 1616944171.884053]
[1616944169.5029063, 1616944172.1525354]
[1616944169.3098786, 1616944172.0063722]
[1616944169.1244545, 1616944171.772379]
[1616944169.6069453, 1616944172.3724675]
[1616944169.5914998, 1616944172.3110182]
[1616944169.829069, 1616944172.5507693]
[1616944169.6226995, 1616944172.3955564]
[1616944169.749133, 1616944172.4567]
[1616944169.8795342, 1616944172.759875]
[1616944169.8604906, 1616944172.5751495]
[1616944169.9253693, 1616944172.6779568]
[1616944169.8904204, 1616944172.637564]
[1616944170.230708, 1616944172.9080784]
[1616944170.3191886, 1616944172.9425309]
[1616944170.3241804, 1616944172.999904]
[1616944170.2614765, 1616944172.8971767]
[1616944170.3010194, 1616944172.9729223]
[1616944170.3430402, 1616944173.0118592]
[1616944170.539167, 1616944173.1822646]
[1616944170.6564574, 1616944173.3085408]
[1616944170.6274996, 1616944173.3130116]
[1616944170.557333, 1616944173.1783326]
[1616944170.7437468, 1616944173.4470642]
[1616944170.9509096, 1616944173.6273851]
[1616944170.9065979, 1616944173.5615413]
