[1616796381.8189554, 1616796406.7249594]
[1616796381.7500768, 1616796406.68677]
[1616796381.8061817, 1616796406.6969774]
[1616796381.9222128, 1616796406.8536227]
[1616796381.3242238, 1616796406.4272869]
[1616796381.4509258, 1616796406.4233835]
[1616796381.6608622, 1616796406.614874]
[1616796381.5036488, 1616796406.3430443]
[1616796381.6963735, 1616796406.539517]
[1616796381.460965, 1616796406.6142602]
[1616796381.8113787, 1616796406.872869]
[1616796382.0532157, 1616796407.527738]
[1616796381.615082, 1616796406.5162065]
[1616796381.8111022, 1616796406.656452]
[1616796382.059136, 1616796406.9252656]
[1616796381.423678, 1616796406.6078992]
[1616796382.0324523, 1616796406.9305973]
[1616796381.8964825, 1616796406.7557726]
[1616796382.0608773, 1616796406.8868775]
[1616796382.0019298, 1616796406.7578087]
[1616796382.2050676, 1616796407.5973494]
[1616796382.4495907, 1616796407.446888]
[1616796382.13236, 1616796407.1780112]
[1616796382.470568, 1616796407.4286337]
[1616796382.2850199, 1616796407.1323805]
[1616796382.4103072, 1616796407.4071994]
[1616796382.4749486, 1616796407.502281]
[1616796382.1857502, 1616796407.2433136]
[1616796382.4618726, 1616796407.3497882]
[1616796382.7604365, 1616796408.243663]
[1616796382.567366, 1616796408.232481]
[1616796382.5168087, 1616796407.438913]
[1616796382.6726756, 1616796407.423058]
[1616796382.7969835, 1616796407.826966]
[1616796382.7556236, 1616796407.6235433]
[1616796382.864418, 1616796407.7261431]
[1616796382.7495298, 1616796407.9040549]
[1616796382.8174505, 1616796407.5718205]
[1616796383.0524309, 1616796408.3037217]
[1616796383.0195184, 1616796408.019156]
[1616796383.1260333, 1616796408.0701778]
[1616796383.0743966, 1616796408.091888]
[1616796383.15754, 1616796408.0954683]
[1616796383.2561603, 1616796408.4821754]
[1616796383.1496992, 1616796408.408332]
[1616796383.2166898, 1616796408.239721]
[1616796383.4359426, 1616796408.3491879]
[1616796383.233924, 1616796408.270079]
[1616796383.212718, 1616796408.0845923]
[1616796383.3974278, 1616796408.760836]
[1616796383.5570447, 1616796408.6062574]
[1616796383.3991435, 1616796408.3330948]
[1616796383.4325275, 1616796408.308843]
[1616796383.5816765, 1616796409.0631425]
[1616796383.4356391, 1616796408.3402183]
[1616796383.4126525, 1616796408.3623183]
[1616796383.604872, 1616796408.4236398]
[1616796383.501157, 1616796408.3662126]
[1616796383.6662774, 1616796408.5395868]
[1616796383.4554086, 1616796408.7001705]
[1616796383.6214275, 1616796408.5757647]
[1616796383.7083542, 1616796408.5510838]
[1616796383.650432, 1616796409.3024957]
[1616796383.7761703, 1616796408.8083212]
[1616796383.5278826, 1616796408.6328807]
[1616796383.7629051, 1616796408.9233146]
[1616796383.727799, 1616796408.8063564]
[1616796383.755312, 1616796408.755709]
[1616796383.585718, 1616796408.463003]
[1616796383.7477028, 1616796408.6616273]
[1616796383.7227325, 1616796408.5970104]
[1616796383.7676952, 1616796408.8099544]
[1616796383.7065525, 1616796408.8211994]
[1616796383.6253076, 1616796408.5355585]
[1616796383.807126, 1616796408.6689832]
[1616796383.6821558, 1616796408.7354438]
[1616796383.8261964, 1616796408.7370052]
[1616796383.7883599, 1616796408.862766]
[1616796383.653796, 1616796408.7204108]
[1616796383.8259404, 1616796408.8545935]
[1616796383.8135788, 1616796408.5977843]
[1616796383.8257823, 1616796408.720064]
[1616796383.8693347, 1616796408.9294353]
[1616796383.8782346, 1616796409.1421332]
[1616796383.8481562, 1616796408.8654802]
[1616796383.7514758, 1616796408.853219]
[1616796383.9106877, 1616796408.9806974]
[1616796383.8366587, 1616796408.9603934]
[1616796383.8976758, 1616796408.742978]
[1616796383.9141834, 1616796409.0454812]
[1616796383.893177, 1616796409.0442894]
[1616796383.874819, 1616796408.939064]
[1616796383.8910975, 1616796408.7812145]
[1616796383.8837366, 1616796408.8157792]
[1616796383.9089086, 1616796408.6720579]
[1616796383.9488792, 1616796409.0811527]
[1616796383.8859875, 1616796408.7463543]
[1616796383.9163868, 1616796409.7018661]
[1616796383.8974879, 1616796409.0302641]
[1616796383.939758, 1616796408.9225645]
