[1616533046.2051322, 1616533048.859613]
[1616533046.0567343, 1616533048.6974573]
[1616533045.822449, 1616533048.4915247]
[1616533045.7416637, 1616533048.6275582]
[1616533046.1388154, 1616533048.8419783]
[1616533045.8588102, 1616533048.537838]
[1616533046.1678603, 1616533048.8442113]
[1616533045.7736564, 1616533048.487901]
[1616533046.1762626, 1616533048.8413978]
[1616533045.962697, 1616533048.6375418]
[1616533046.2331986, 1616533048.9042296]
[1616533046.2319973, 1616533048.88984]
[1616533046.1968458, 1616533048.83931]
[1616533046.1421697, 1616533048.8302243]
[1616533046.030878, 1616533048.7195706]
[1616533045.892889, 1616533048.5763872]
[1616533046.0812607, 1616533048.70988]
[1616533046.2245095, 1616533048.8927896]
[1616533046.446801, 1616533049.1384428]
[1616533046.1226573, 1616533048.8096383]
[1616533046.253263, 1616533048.9286015]
[1616533046.3816059, 1616533049.0898795]
[1616533046.5673404, 1616533049.2367864]
[1616533046.6344159, 1616533049.3113303]
[1616533046.7906861, 1616533049.4550316]
[1616533046.7568035, 1616533049.4330182]
[1616533047.4123912, 1616533050.0708244]
[1616533046.8619227, 1616533049.5674446]
[1616533047.0871198, 1616533049.7509723]
[1616533047.4523678, 1616533050.1139486]
[1616533047.7560022, 1616533050.449404]
[1616533047.2632706, 1616533049.9454908]
[1616533047.8111846, 1616533050.486688]
[1616533047.3940597, 1616533050.0357952]
[1616533047.547783, 1616533050.233877]
[1616533047.9470155, 1616533050.6356835]
[1616533047.650585, 1616533050.3139668]
[1616533047.9993823, 1616533050.6682534]
[1616533048.0285327, 1616533050.7136064]
[1616533047.8271246, 1616533050.4819925]
[1616533048.2489772, 1616533050.899816]
[1616533048.5959637, 1616533051.2739213]
[1616533048.4462228, 1616533051.121113]
[1616533048.6512709, 1616533051.3254678]
[1616533048.6867645, 1616533051.3537893]
[1616533048.6911988, 1616533051.3770945]
[1616533048.6796262, 1616533051.460354]
[1616533049.153655, 1616533051.8249323]
[1616533048.9648142, 1616533051.643334]
[1616533048.750995, 1616533051.4345055]
[1616533048.9150286, 1616533051.5825062]
[1616533049.6512918, 1616533052.3108158]
[1616533049.5779293, 1616533052.260605]
[1616533049.3448038, 1616533052.0226443]
[1616533049.4056196, 1616533052.0617647]
[1616533049.9456446, 1616533052.6231537]
[1616533049.7477276, 1616533052.3966215]
[1616533049.773088, 1616533052.4266112]
[1616533050.0448658, 1616533052.682967]
[1616533050.155716, 1616533052.8249257]
[1616533049.9468877, 1616533052.6070626]
[1616533050.0747833, 1616533052.7788947]
[1616533050.200864, 1616533052.8700056]
[1616533050.3108585, 1616533052.9712195]
[1616533050.305074, 1616533053.0008476]
[1616533050.4164102, 1616533053.076352]
[1616533050.3449206, 1616533052.9975605]
[1616533050.4744804, 1616533053.1703696]
[1616533050.6287587, 1616533053.3082497]
[1616533050.7313151, 1616533053.4023948]
[1616533050.8406162, 1616533053.5088503]
[1616533050.820052, 1616533053.4917035]
[1616533050.8215597, 1616533053.520794]
[1616533050.9641483, 1616533053.6461155]
[1616533051.1037707, 1616533053.763554]
[1616533050.8686984, 1616533053.5439057]
[1616533050.9593375, 1616533053.6152768]
[1616533051.1667488, 1616533053.8358471]
[1616533051.193307, 1616533053.843179]
[1616533051.4194672, 1616533054.1000485]
[1616533051.390547, 1616533054.0718713]
[1616533051.3616867, 1616533054.0341587]
[1616533051.5037978, 1616533054.2038147]
[1616533051.7384503, 1616533054.4198012]
[1616533051.712422, 1616533054.3955402]
[1616533051.6248384, 1616533054.295623]
[1616533051.771498, 1616533054.4616392]
[1616533051.9423745, 1616533054.6014204]
[1616533052.036602, 1616533054.7041771]
[1616533051.895582, 1616533054.6037602]
[1616533052.0779383, 1616533054.7352073]
[1616533052.1103933, 1616533054.7162166]
[1616533051.9446063, 1616533054.650634]
[1616533052.403269, 1616533055.0530412]
[1616533052.322211, 1616533054.9803896]
[1616533052.3020034, 1616533055.0151088]
[1616533052.341614, 1616533055.0156355]
[1616533052.3066332, 1616533054.9923518]
[1616533052.587583, 1616533055.2267394]
[1616533052.5673113, 1616533055.224945]
[1616533052.2307553, 1616533054.876026]
[1616533052.8195992, 1616533055.490532]
[1616533052.740532, 1616533055.3775258]
[1616533052.9748144, 1616533055.6386645]
[1616533052.9350832, 1616533055.5971475]
[1616533052.896597, 1616533055.5630927]
[1616533052.8768294, 1616533055.533858]
[1616533052.8074057, 1616533055.4742837]
[1616533052.8918703, 1616533055.5557637]
[1616533053.0488074, 1616533055.7263644]
[1616533053.3221443, 1616533055.9990218]
[1616533053.2074242, 1616533055.8705819]
[1616533053.2080455, 1616533055.9082258]
[1616533053.1574163, 1616533055.8148894]
[1616533053.5172486, 1616533056.1617289]
[1616533053.5273583, 1616533056.2082047]
[1616533053.5302777, 1616533056.1490674]
[1616533053.4869943, 1616533056.1545267]
[1616533053.5299685, 1616533056.1932545]
[1616533053.6746032, 1616533056.3763382]
[1616533053.7809703, 1616533056.4369116]
[1616533053.9048429, 1616533056.5794652]
[1616533053.885568, 1616533056.5458949]
[1616533053.9608843, 1616533056.6276715]
[1616533054.1477132, 1616533056.8190591]
[1616533054.1469147, 1616533056.8303826]
[1616533054.0927591, 1616533056.7632215]
[1616533054.195056, 1616533056.9454439]
[1616533054.0405471, 1616533056.727872]
[1616533054.3999946, 1616533057.0761256]
[1616533054.426313, 1616533057.109663]
[1616533054.4456496, 1616533057.12239]
[1616533054.652668, 1616533057.3260398]
[1616533054.673911, 1616533057.3384097]
[1616533054.5339065, 1616533057.2388127]
[1616533054.852738, 1616533057.4734921]
[1616533054.8768537, 1616533057.5114818]
[1616533054.7559905, 1616533057.4268465]
[1616533054.85562, 1616533057.524811]
[1616533055.0738378, 1616533057.7194915]
[1616533055.0892723, 1616533057.7956169]
[1616533055.0187147, 1616533057.6651945]
[1616533055.3028474, 1616533057.9635522]
[1616533055.0154214, 1616533057.6841624]
[1616533055.1560862, 1616533057.910767]
[1616533055.3302376, 1616533058.04498]
[1616533054.9559925, 1616533057.58491]
[1616533055.49005, 1616533058.1594305]
[1616533055.2603538, 1616533057.8992848]
[1616533055.670903, 1616533058.338644]
[1616533055.5233426, 1616533058.1604986]
[1616533055.5294516, 1616533058.173373]
[1616533055.520826, 1616533058.1913857]
[1616533055.81086, 1616533058.5207856]
[1616533055.7165267, 1616533058.362655]
[1616533055.9253392, 1616533058.6052904]
[1616533055.968557, 1616533058.6157677]
[1616533055.9807665, 1616533058.630667]
[1616533056.0697265, 1616533058.7299168]
[1616533056.106348, 1616533058.7578096]
[1616533056.325244, 1616533059.0253484]
[1616533056.266199, 1616533058.9722984]
[1616533056.2088864, 1616533058.8796394]
[1616533056.6172874, 1616533059.3120346]
[1616533056.0633142, 1616533058.7343998]
[1616533056.4319773, 1616533059.0261152]
[1616533056.4015849, 1616533059.0886903]
[1616533056.317242, 1616533058.9786017]
[1616533056.6190698, 1616533059.282123]
[1616533056.6084452, 1616533059.240318]
[1616533056.6780348, 1616533059.3368735]
[1616533056.656508, 1616533059.3182037]
[1616533056.720372, 1616533059.4105537]
[1616533056.7547657, 1616533059.4290752]
[1616533056.7083712, 1616533059.371591]
[1616533057.0116942, 1616533059.692388]
[1616533056.6849892, 1616533059.3714056]
[1616533056.854846, 1616533059.5446024]
[1616533057.0364342, 1616533059.7424972]
[1616533057.0205002, 1616533059.7134526]
[1616533057.0265996, 1616533059.6828961]
[1616533057.0898435, 1616533059.759776]
[1616533057.2340076, 1616533059.9032207]
[1616533057.1268559, 1616533059.8106742]
[1616533057.703905, 1616533060.3869517]
[1616533057.3631716, 1616533060.060689]
[1616533057.2529087, 1616533059.959244]
[1616533057.3533342, 1616533060.0194805]
[1616533057.3664196, 1616533060.0280817]
[1616533057.483982, 1616533060.0909557]
[1616533057.4544687, 1616533060.1151369]
[1616533057.5881944, 1616533060.206448]
[1616533057.5620148, 1616533060.262908]
[1616533057.694826, 1616533060.3718262]
[1616533057.6287262, 1616533060.2750533]
[1616533057.67186, 1616533060.3300183]
[1616533057.8873205, 1616533060.559916]
[1616533057.9816294, 1616533060.6751518]
[1616533058.089684, 1616533060.7944984]
[1616533058.1011941, 1616533060.7395704]
[1616533058.1150708, 1616533060.7768328]
[1616533058.0951905, 1616533060.7827668]
[1616533058.2450845, 1616533060.9025927]
[1616533058.3957462, 1616533061.0741656]
[1616533058.1726885, 1616533060.8135376]
[1616533058.3027794, 1616533060.9844687]
[1616533058.4741359, 1616533061.126067]
[1616533058.2376177, 1616533060.9227312]
[1616533058.3821948, 1616533061.0382614]
[1616533058.3653545, 1616533061.0176854]
[1616533058.6326182, 1616533061.257372]
[1616533058.4846945, 1616533061.11576]
[1616533058.4847143, 1616533061.1497433]
[1616533058.5448644, 1616533061.2911942]
[1616533058.6406214, 1616533061.2971306]
[1616533058.7434425, 1616533061.4330943]
[1616533058.842046, 1616533061.5078087]
[1616533058.8354404, 1616533061.486403]
[1616533059.0074792, 1616533061.6681547]
[1616533058.9319916, 1616533061.6203847]
[1616533058.9061005, 1616533061.5679364]
[1616533059.0457692, 1616533061.6529083]
[1616533058.9801576, 1616533061.6377072]
[1616533059.0852675, 1616533061.8065307]
[1616533059.2256515, 1616533061.9050722]
[1616533059.2692714, 1616533061.9175193]
[1616533059.2117987, 1616533061.8895922]
[1616533059.35754, 1616533062.0213559]
[1616533059.393654, 1616533062.0573292]
[1616533059.4745429, 1616533062.147569]
[1616533059.4711416, 1616533062.1317604]
[1616533059.6839023, 1616533062.3593464]
[1616533059.6421504, 1616533062.3099859]
[1616533059.546946, 1616533062.2399871]
[1616533059.703262, 1616533062.3938348]
[1616533059.6812747, 1616533062.3437028]
[1616533059.8009408, 1616533062.5355544]
[1616533059.8300588, 1616533062.4965994]
[1616533059.9082491, 1616533062.5804162]
[1616533059.8953528, 1616533062.5939739]
[1616533059.9491367, 1616533062.6174903]
[1616533060.0599668, 1616533062.7408097]
[1616533060.0497882, 1616533062.7019384]
[1616533060.2684247, 1616533062.9529405]
[1616533060.1933184, 1616533062.8214164]
[1616533060.3123, 1616533062.9716666]
[1616533060.1688712, 1616533062.8393924]
[1616533060.320567, 1616533063.0136108]
[1616533060.397541, 1616533063.0886445]
[1616533060.4430313, 1616533063.1144662]
[1616533060.5154045, 1616533063.2065918]
[1616533060.3170424, 1616533062.9422946]
[1616533060.4787738, 1616533063.1380377]
[1616533060.5772057, 1616533063.2674274]
[1616533060.545544, 1616533063.2524142]
[1616533060.6560397, 1616533063.3173392]
[1616533060.720279, 1616533063.3772256]
