[1617299446.0984251, 1617299458.6382244]
[1617299445.7069886, 1617299458.465671]
[1617299445.781251, 1617299458.4112709]
[1617299445.5754118, 1617299459.1136572]
[1617299445.608861, 1617299459.4200292]
[1617299446.091345, 1617299458.8441563]
[1617299445.8073165, 1617299458.345694]
[1617299445.86708, 1617299458.4043825]
[1617299446.167111, 1617299458.7534986]
[1617299445.4780767, 1617299458.1704879]
[1617299446.1630213, 1617299458.7531066]
[1617299446.1000807, 1617299458.566022]
[1617299445.8155491, 1617299458.334029]
[1617299446.1461844, 1617299458.7857347]
[1617299446.043529, 1617299458.541982]
[1617299446.0988624, 1617299458.8543322]
[1617299446.0385873, 1617299458.7551818]
[1617299446.2223291, 1617299458.8156652]
[1617299446.034193, 1617299458.9907436]
[1617299446.209138, 1617299458.7851827]
[1617299446.6869395, 1617299459.3572416]
[1617299446.1740494, 1617299458.698366]
[1617299446.2473502, 1617299458.8986855]
[1617299446.3292375, 1617299458.7943468]
[1617299446.5760322, 1617299459.7877266]
[1617299447.0401683, 1617299459.6553411]
[1617299446.9056718, 1617299460.2383087]
[1617299446.9258883, 1617299459.6379733]
[1617299446.9026139, 1617299459.4408605]
[1617299447.136787, 1617299459.780858]
[1617299447.1882071, 1617299459.7762055]
[1617299447.0669205, 1617299459.7374997]
[1617299447.5794618, 1617299460.4928272]
[1617299447.3413627, 1617299459.8524678]
[1617299447.5642447, 1617299460.9126005]
[1617299447.3559356, 1617299460.5542958]
[1617299447.4777284, 1617299459.9442244]
[1617299447.644941, 1617299460.1131577]
[1617299447.4124672, 1617299460.5527167]
[1617299447.8766036, 1617299460.581126]
[1617299448.1351588, 1617299460.8868394]
[1617299448.0097163, 1617299460.5928006]
[1617299448.0933743, 1617299460.663712]
[1617299448.2601256, 1617299460.8196568]
[1617299448.2612078, 1617299460.8202567]
[1617299448.603178, 1617299461.129584]
[1617299448.192468, 1617299460.6869876]
[1617299448.7243607, 1617299461.441992]
[1617299448.5924723, 1617299461.0739796]
[1617299448.5361967, 1617299461.0652122]
[1617299449.0033603, 1617299461.61083]
[1617299449.1968474, 1617299462.1856952]
[1617299448.9062898, 1617299461.3928642]
[1617299449.1874394, 1617299462.039541]
[1617299449.1905653, 1617299461.9094954]
[1617299449.127282, 1617299461.630777]
[1617299449.4563544, 1617299462.189806]
[1617299449.644133, 1617299462.3279233]
[1617299449.4133253, 1617299461.9569762]
[1617299449.6569185, 1617299463.2982488]
[1617299449.676994, 1617299462.4422143]
[1617299449.789988, 1617299462.3342297]
[1617299449.8910382, 1617299462.3932085]
[1617299449.8683956, 1617299462.6105068]
[1617299449.9294236, 1617299462.5085409]
[1617299450.2426267, 1617299462.8316422]
[1617299450.2498274, 1617299462.7776148]
[1617299449.9709477, 1617299462.8547537]
[1617299450.3430638, 1617299463.0275054]
[1617299450.1980395, 1617299462.9511912]
[1617299450.5697458, 1617299463.1560254]
[1617299450.5284445, 1617299463.4724414]
[1617299450.4596753, 1617299463.4487698]
[1617299450.6320634, 1617299463.1944468]
[1617299450.7245443, 1617299463.2584646]
[1617299450.5950522, 1617299463.2328959]
[1617299450.7233427, 1617299463.3639758]
[1617299450.9025762, 1617299463.3862343]
[1617299450.9960952, 1617299463.5998185]
[1617299451.0856853, 1617299463.6746907]
[1617299451.0172987, 1617299463.8896086]
[1617299451.060623, 1617299463.892826]
[1617299451.198963, 1617299463.7390218]
[1617299450.9723597, 1617299463.5469754]
[1617299451.2323425, 1617299463.7669432]
[1617299451.421797, 1617299463.9025016]
[1617299451.3798778, 1617299463.8647418]
[1617299451.639929, 1617299464.2534301]
[1617299451.7114837, 1617299464.5069983]
[1617299451.6783452, 1617299464.5958698]
[1617299451.68748, 1617299464.3966286]
[1617299451.7400146, 1617299465.0417533]
[1617299451.7861345, 1617299464.3207998]
[1617299451.9011912, 1617299464.9750087]
[1617299451.9460003, 1617299464.4645934]
[1617299451.96567, 1617299464.521381]
[1617299452.0023553, 1617299464.5538058]
