[1616956322.966605, 1616956323.6817749]
[1616956323.0865767, 1616956323.7609801]
[1616956323.470267, 1616956324.1399195]
[1616956322.7466614, 1616956324.3476973]
[1616956323.0925562, 1616956324.3952286]
[1616956323.0913525, 1616956324.389]
[1616956323.1885796, 1616956323.8517306]
[1616956322.7331023, 1616956323.40809]
[1616956323.229131, 1616956324.0768049]
[1616956323.487406, 1616956324.1419072]
[1616956323.2309437, 1616956324.0287194]
[1616956323.3147738, 1616956323.9729037]
[1616956323.2409055, 1616956323.8822753]
[1616956323.1868181, 1616956323.9223158]
[1616956323.4415345, 1616956324.1349711]
[1616956322.587114, 1616956323.2569418]
[1616956323.2165904, 1616956323.8778663]
[1616956323.1952572, 1616956324.9714303]
[1616956323.5486217, 1616956324.2759795]
[1616956323.699097, 1616956324.4711292]
[1616956323.9534328, 1616956324.6317396]
[1616956323.970329, 1616956324.6386044]
[1616956323.8460526, 1616956324.5095134]
[1616956324.204046, 1616956324.8420908]
[1616956323.9803395, 1616956324.6821449]
[1616956324.3587775, 1616956324.9990025]
[1616956324.0285678, 1616956324.6925392]
[1616956324.0091066, 1616956324.6762755]
[1616956324.542279, 1616956325.2614322]
[1616956324.3002105, 1616956324.966413]
[1616956324.290934, 1616956325.0043387]
[1616956324.598327, 1616956325.4038866]
[1616956324.7026238, 1616956325.3328729]
[1616956324.8901677, 1616956325.5455496]
[1616956324.6472018, 1616956325.3375373]
[1616956324.4982471, 1616956325.1899023]
[1616956325.0728047, 1616956325.7268887]
[1616956324.7795377, 1616956325.4389613]
[1616956325.0273118, 1616956325.7148461]
[1616956324.9707673, 1616956325.6556656]
[1616956325.254884, 1616956326.037594]
[1616956325.3980296, 1616956326.1108649]
[1616956325.4992568, 1616956326.1876314]
[1616956325.7100563, 1616956326.403552]
[1616956325.7790325, 1616956326.4034696]
[1616956325.5115821, 1616956326.1476421]
[1616956325.9899023, 1616956326.698338]
[1616956325.8199344, 1616956326.4885051]
[1616956325.6870825, 1616956326.32704]
[1616956326.1255364, 1616956326.7784538]
[1616956326.3136039, 1616956326.9454749]
[1616956326.315032, 1616956327.7342672]
[1616956326.0257041, 1616956326.692416]
[1616956326.3429203, 1616956327.0362668]
[1616956326.7017696, 1616956327.3735757]
[1616956326.802719, 1616956329.9061098]
[1616956326.668156, 1616956327.368098]
[1616956326.5429852, 1616956327.3914661]
[1616956326.8429193, 1616956330.5228288]
[1616956326.9926136, 1616956327.688996]
[1616956327.0402722, 1616956327.7817748]
[1616956326.8818045, 1616956327.508617]
[1616956327.1534958, 1616956327.8174024]
[1616956327.294137, 1616956327.9648147]
[1616956327.2810621, 1616956328.6993196]
[1616956327.2941473, 1616956327.9336245]
[1616956327.6098123, 1616956328.2941263]
[1616956327.44336, 1616956328.1010535]
[1616956327.5659635, 1616956330.298875]
[1616956327.7042434, 1616956328.3223968]
[1616956327.5758483, 1616956328.2225702]
[1616956327.7777855, 1616956328.4302878]
[1616956327.7255285, 1616956328.3785248]
[1616956327.8945556, 1616956328.6482978]
[1616956327.830856, 1616956328.4904947]
[1616956328.4145358, 1616956329.112562]
[1616956328.2135496, 1616956328.8524325]
