[1616804834.7266598, 1616804856.063554]
[1616804834.9845698, 1616804854.2971919]
[1616804834.2340515, 1616804846.2820933]
[1616804834.6057835, 1616804856.379211]
[1616804835.1356966, 1616804851.7534711]
[1616804834.9603689, 1616804854.0442457]
[1616804835.0896525, 1616804853.7926564]
[1616804834.902081, 1616804855.442469]
[1616804834.7562616, 1616804847.0938056]
[1616804834.9396074, 1616804854.2444713]
[1616804835.1629665, 1616804851.8111367]
[1616804835.045473, 1616804852.7074144]
[1616804835.1534803, 1616804853.1080368]
[1616804835.279476, 1616804857.1490252]
[1616804835.1130779, 1616804855.4615583]
[1616804835.055455, 1616804853.5373487]
[1616804834.6522217, 1616804851.5220606]
[1616804835.01974, 1616804857.0661376]
[1616804834.9407923, 1616804851.8773348]
[1616804835.0527878, 1616804854.7486832]
[1616804835.250633, 1616804856.1215427]
[1616804835.054073, 1616804853.9695017]
[1616804835.3020182, 1616804854.5045245]
[1616804835.5730762, 1616804858.1053977]
[1616804835.4405544, 1616804853.2734222]
[1616804835.7339349, 1616804857.4440663]
[1616804835.4938653, 1616804853.8703673]
[1616804835.500988, 1616804855.9374027]
[1616804835.7928836, 1616804857.0638149]
[1616804836.0228887, 1616804854.1530862]
[1616804835.5980117, 1616804853.5432248]
[1616804835.8397174, 1616804856.3992696]
[1616804835.9179456, 1616804854.501401]
[1616804836.0152047, 1616804856.528752]
[1616804835.9989002, 1616804857.7607687]
[1616804836.1018808, 1616804855.5221767]
[1616804835.936858, 1616804857.5932918]
[1616804836.083723, 1616804856.6498256]
[1616804836.0076454, 1616804855.5414503]
[1616804835.997681, 1616804852.078558]
[1616804836.1273947, 1616804852.4198215]
[1616804836.1202564, 1616804856.9316626]
[1616804836.138298, 1616804855.1486964]
[1616804836.2840126, 1616804856.9796848]
[1616804836.360046, 1616804854.063402]
[1616804836.2507198, 1616804855.880807]
[1616804836.210666, 1616804856.8886905]
[1616804836.5450768, 1616804857.199166]
[1616804836.2786462, 1616804856.503059]
[1616804836.5118504, 1616804855.5456786]
[1616804836.5531492, 1616804855.4590554]
[1616804836.6216233, 1616804853.6407382]
[1616804836.4908087, 1616804860.66417]
[1616804836.68924, 1616804855.0317748]
[1616804836.4065304, 1616804857.2806878]
[1616804836.5420609, 1616804855.964551]
[1616804836.630264, 1616804857.4544342]
[1616804836.5169513, 1616804856.5193324]
[1616804836.756451, 1616804851.6000855]
[1616804836.70204, 1616804858.8481238]
[1616804836.7056222, 1616804856.4383857]
[1616804836.8224418, 1616804849.546325]
[1616804836.7254846, 1616804856.4337006]
[1616804836.8649917, 1616804858.8510222]
[1616804836.8793097, 1616804857.4633353]
[1616804836.7544038, 1616804856.6214838]
[1616804836.88245, 1616804856.5315564]
[1616804836.819322, 1616804848.3532383]
[1616804836.8136525, 1616804857.3832436]
[1616804836.932031, 1616804857.0631523]
[1616804836.895315, 1616804853.636869]
[1616804836.8225284, 1616804855.5745368]
[1616804836.9519808, 1616804859.7006583]
[1616804836.9861372, 1616804857.6311872]
[1616804836.9493492, 1616804857.836085]
[1616804836.9334254, 1616804857.1222088]
[1616804836.9219313, 1616804852.6480598]
[1616804836.8406713, 1616804859.2364037]
[1616804836.9489193, 1616804857.6155381]
[1616804836.9364054, 1616804858.7736318]
[1616804837.041046, 1616804856.8762]
[1616804837.024875, 1616804855.0665295]
[1616804836.9205604, 1616804855.0446308]
[1616804836.9578388, 1616804856.4730163]
[1616804837.017923, 1616804856.6760318]
[1616804837.0234077, 1616804856.04502]
[1616804836.9827423, 1616804857.3662221]
[1616804837.0415478, 1616804858.3328]
[1616804837.046721, 1616804856.7643864]
[1616804837.0268757, 1616804859.5508282]
[1616804837.0265224, 1616804857.1952803]
[1616804836.9496837, 1616804851.1337483]
[1616804836.945698, 1616804857.782931]
[1616804837.104276, 1616804859.4954913]
[1616804837.1127334, 1616804858.0373123]
[1616804837.0275915, 1616804857.9568934]
[1616804837.0804615, 1616804859.4900773]
[1616804836.9836068, 1616804858.890923]
[1616804837.0908914, 1616804852.980829]
[1616804837.1131654, 1616804857.6975796]
