[1616804745.392186, 1616804746.062661]
[1616804745.3003657, 1616804746.0112906]
[1616804745.9829764, 1616804747.6592276]
[1616804745.3000407, 1616804746.0067937]
[1616804745.7624307, 1616804746.5134258]
[1616804745.5562792, 1616804746.2365751]
[1616804745.8325202, 1616804746.509274]
[1616804745.917485, 1616804746.550901]
[1616804745.8745625, 1616804746.5301232]
[1616804745.5576282, 1616804746.992367]
[1616804745.9319723, 1616804746.6448286]
[1616804746.0255315, 1616804747.4612496]
[1616804745.8998969, 1616804746.5718825]
[1616804745.9157472, 1616804746.6694033]
[1616804746.0272138, 1616804746.7080493]
[1616804745.970645, 1616804746.9829922]
[1616804745.9382975, 1616804746.8561494]
[1616804746.0131636, 1616804746.6682668]
[1616804746.144599, 1616804746.8238313]
[1616804745.8964462, 1616804746.6295075]
[1616804746.0841773, 1616804746.801906]
[1616804746.3351846, 1616804746.9993157]
[1616804746.3803551, 1616804747.0666935]
[1616804746.7847323, 1616804747.4504807]
[1616804747.0514135, 1616804747.7983027]
[1616804746.5815253, 1616804747.2705188]
[1616804746.4036112, 1616804747.943157]
[1616804746.6795979, 1616804747.3790257]
[1616804746.7747948, 1616804747.454721]
[1616804746.8877294, 1616804747.537502]
[1616804746.9988663, 1616804747.6793225]
[1616804747.0959477, 1616804748.309849]
[1616804747.1353557, 1616804747.792969]
[1616804747.40287, 1616804748.2084327]
[1616804747.4624684, 1616804748.1745784]
[1616804747.0444825, 1616804747.7267156]
[1616804747.6659727, 1616804750.4596677]
[1616804747.6594532, 1616804748.318169]
[1616804747.7432077, 1616804748.4330258]
[1616804747.6338415, 1616804748.2871335]
[1616804748.0040443, 1616804748.7420933]
[1616804747.9341571, 1616804748.632125]
[1616804747.91308, 1616804748.6092048]
[1616804747.564135, 1616804748.2941308]
[1616804748.2914114, 1616804748.9741857]
[1616804748.6907775, 1616804749.368404]
[1616804748.6981761, 1616804749.4072263]
[1616804748.3558917, 1616804749.0459166]
[1616804748.6050158, 1616804749.337905]
[1616804748.5915787, 1616804749.311752]
[1616804748.6197531, 1616804750.5138502]
[1616804748.9663358, 1616804749.691324]
[1616804749.0888338, 1616804749.8581583]
[1616804748.8954804, 1616804749.6483195]
[1616804749.1887705, 1616804749.8753488]
[1616804749.3863063, 1616804750.0594933]
[1616804749.3590963, 1616804750.069498]
[1616804749.4537055, 1616804750.0866883]
[1616804749.503172, 1616804750.1799037]
[1616804749.531745, 1616804750.235]
[1616804749.5676422, 1616804750.3141334]
[1616804749.6999717, 1616804750.5837574]
[1616804749.8152993, 1616804750.5289207]
[1616804749.947231, 1616804751.3914754]
[1616804749.7836623, 1616804750.468989]
[1616804750.2614744, 1616804750.9737246]
[1616804750.1732953, 1616804750.867288]
[1616804750.1089616, 1616804750.754839]
