[1616954283.3542745, 1616954284.7611718]
[1616954283.3745549, 1616954284.1312046]
[1616954283.3463392, 1616954285.0832202]
[1616954283.1749, 1616954283.8448133]
[1616954282.89264, 1616954283.5524197]
[1616954283.2249315, 1616954283.8820775]
[1616954283.5443254, 1616954284.2416024]
[1616954283.0963736, 1616954284.597213]
[1616954283.5024688, 1616954285.2247326]
[1616954283.1417208, 1616954283.788711]
[1616954283.3044581, 1616954284.012985]
[1616954283.5043964, 1616954284.216279]
[1616954283.2798042, 1616954290.7365668]
[1616954283.4074209, 1616954284.0274625]
[1616954283.4321191, 1616954284.0961862]
[1616954283.051691, 1616954283.7254753]
[1616954283.5091078, 1616954284.188226]
[1616954283.332999, 1616954284.030998]
[1616954282.9927592, 1616954283.6600797]
[1616954283.308377, 1616954285.128942]
[1616954283.682372, 1616954284.4230018]
[1616954283.7160408, 1616954284.3946671]
[1616954284.1012304, 1616954284.7608964]
[1616954283.8697, 1616954284.553272]
[1616954283.9942198, 1616954284.6248481]
[1616954284.2598872, 1616954284.9698884]
[1616954284.286385, 1616954284.9633312]
[1616954284.0931616, 1616954284.8012466]
[1616954284.2753925, 1616954284.9889414]
[1616954284.6229556, 1616954286.096799]
[1616954284.7452896, 1616954285.3975341]
[1616954284.5465877, 1616954285.2410471]
[1616954284.7124188, 1616954285.3548098]
[1616954284.6261296, 1616954285.302069]
[1616954284.372897, 1616954285.957339]
[1616954284.9918795, 1616954285.7342257]
[1616954285.3460956, 1616954287.7440643]
[1616954284.96483, 1616954285.6336622]
[1616954285.1289356, 1616954285.836305]
[1616954285.1164968, 1616954285.766818]
[1616954285.3283923, 1616954286.0032837]
[1616954285.666627, 1616954286.3674908]
[1616954285.373194, 1616954286.033767]
[1616954285.730499, 1616954286.3638048]
[1616954285.5311887, 1616954286.172849]
[1616954285.9787493, 1616954286.6475458]
[1616954285.8258946, 1616954286.57277]
[1616954285.771825, 1616954286.4048746]
[1616954286.1566932, 1616954286.8697457]
[1616954286.6158676, 1616954287.3071887]
[1616954286.3478112, 1616954287.818138]
[1616954286.360483, 1616954287.0955958]
[1616954286.3111804, 1616954286.9365768]
[1616954286.4504776, 1616954287.1208458]
[1616954286.8046932, 1616954287.5124679]
[1616954286.7995946, 1616954287.79223]
[1616954286.7504866, 1616954287.431803]
[1616954287.4409635, 1616954288.1211636]
[1616954287.2400675, 1616954293.125817]
[1616954287.4048269, 1616954288.1239703]
[1616954287.245473, 1616954287.9676864]
[1616954287.4027398, 1616954288.6677885]
[1616954287.3681982, 1616954288.0188875]
[1616954287.2704506, 1616954287.8974223]
[1616954287.5125213, 1616954288.180613]
[1616954287.6224763, 1616954288.3108246]
[1616954287.6708634, 1616954288.3114955]
[1616954287.5065947, 1616954288.2390883]
[1616954287.757955, 1616954288.3882537]
[1616954287.889545, 1616954289.5067282]
[1616954288.0524335, 1616954288.7243593]
[1616954287.9152446, 1616954288.5545292]
[1616954287.512861, 1616954288.2068324]
[1616954288.2594137, 1616954288.9525678]
[1616954288.0717707, 1616954288.7884898]
[1616954288.3913977, 1616954289.033303]
[1616954288.0218406, 1616954288.6769874]
[1616954288.686596, 1616954289.696073]
[1616954288.4519432, 1616954289.1736436]
[1616954288.406278, 1616954289.0972111]
[1616954288.5964477, 1616954289.3716493]
[1616954288.1943862, 1616954288.9078674]
[1616954288.5706568, 1616954289.2102742]
[1616954288.6888793, 1616954290.1661956]
[1616954288.7741847, 1616954289.4517896]
[1616954288.8368356, 1616954292.3574388]
[1616954289.1950643, 1616954289.8504174]
[1616954289.339808, 1616954290.0379174]
[1616954289.3460984, 1616954290.3933084]
[1616954289.1178648, 1616954289.7727127]
[1616954289.12209, 1616954289.7999754]
[1616954289.0866063, 1616954289.7266386]
[1616954289.0995338, 1616954290.172291]
[1616954289.32607, 1616954289.9783115]
[1616954289.7046738, 1616954290.355812]
[1616954289.3732524, 1616954290.06514]
[1616954289.599545, 1616954290.252654]
[1616954289.8049934, 1616954290.4513302]
[1616954289.8544846, 1616954290.5252607]
[1616954289.7642498, 1616954290.5019412]
[1616954289.8036451, 1616954290.4982178]
[1616954289.5790322, 1616954290.2291708]
[1616954289.7409284, 1616954291.393224]
[1616954290.0580287, 1616954293.891374]
[1616954290.0227258, 1616954290.6644697]
[1616954290.1859627, 1616954290.8699527]
[1616954290.1660438, 1616954291.40632]
[1616954290.169978, 1616954290.8075643]
[1616954290.4654431, 1616954291.171508]
[1616954290.2752821, 1616954290.9252648]
[1616954290.1928008, 1616954292.0102515]
[1616954290.3238366, 1616954290.9723413]
[1616954290.6032815, 1616954291.3053176]
[1616954290.339405, 1616954291.039323]
[1616954290.6283844, 1616954291.3270664]
[1616954290.743673, 1616954291.5020645]
[1616954290.5088649, 1616954291.2314148]
[1616954291.002753, 1616954292.2834878]
[1616954291.011613, 1616954291.6417158]
[1616954290.919192, 1616954291.5876024]
[1616954291.2954972, 1616954292.0093026]
[1616954291.1182559, 1616954291.787234]
[1616954291.1569197, 1616954291.8355024]
[1616954291.1823928, 1616954291.8433273]
[1616954291.4181294, 1616954292.175298]
[1616954291.4936981, 1616954292.1863446]
[1616954291.4105072, 1616954292.0515301]
[1616954291.5491188, 1616954292.327507]
[1616954291.8100119, 1616954292.4742231]
[1616954291.6412196, 1616954293.4084027]
[1616954291.8633575, 1616954292.5182211]
[1616954291.6543565, 1616954292.2835789]
[1616954292.0803113, 1616954292.8212776]
[1616954292.019502, 1616954292.7038035]
[1616954291.8228064, 1616954292.5122502]
[1616954292.2749403, 1616954292.9738073]
[1616954292.0688596, 1616954292.747775]
[1616954292.2183056, 1616954292.9229345]
[1616954292.3670573, 1616954293.011331]
[1616954292.324424, 1616954292.9684253]
[1616954292.2790544, 1616954292.9379165]
[1616954292.4471378, 1616954293.6798434]
[1616954292.5263054, 1616954293.1995902]
[1616954292.6528394, 1616954293.2889786]
[1616954292.6780505, 1616954293.3608258]
[1616954292.5580666, 1616954293.2366076]
[1616954292.5068097, 1616954293.259868]
[1616954292.8816674, 1616954293.6331964]
[1616954292.8277524, 1616954293.4810638]
[1616954292.782272, 1616954293.4128335]
[1616954292.8889425, 1616954293.5340908]
[1616954293.1411602, 1616954294.9729521]
[1616954293.014544, 1616954293.7041078]
[1616954293.0092478, 1616954293.6652918]
[1616954293.1032581, 1616954293.7475812]
[1616954293.1241922, 1616954293.7986846]
[1616954293.3394966, 1616954294.696817]
[1616954293.3176012, 1616954293.9518611]
[1616954293.3749614, 1616954294.0814784]
[1616954293.5518064, 1616954295.1186707]
[1616954293.534438, 1616954294.1958835]
[1616954293.6554365, 1616954294.528042]
[1616954293.411073, 1616954294.1742892]
[1616954293.5379672, 1616954294.1965585]
[1616954293.6686554, 1616954294.3980563]
[1616954293.5881095, 1616954294.2527604]
[1616954293.7396598, 1616954294.8749619]
[1616954293.7808464, 1616954294.464367]
[1616954294.0197086, 1616954294.713866]
[1616954293.9456956, 1616954294.6708927]
[1616954294.1296802, 1616954294.7425647]
[1616954294.091133, 1616954295.1347504]
[1616954294.0103438, 1616954294.6752803]
[1616954293.8955722, 1616954294.5434146]
[1616954294.1881552, 1616954294.822195]
[1616954294.1336331, 1616954296.5911016]
[1616954294.2151992, 1616954295.004733]
[1616954294.4596064, 1616954295.1498873]
[1616954294.4319053, 1616954295.085553]
[1616954294.3257782, 1616954295.080562]
[1616954294.5599644, 1616954295.276821]
[1616954294.6669006, 1616954295.3288376]
[1616954294.4973447, 1616954295.1836112]
[1616954294.5565734, 1616954295.2019339]
[1616954294.8917181, 1616954295.891071]
[1616954294.8796515, 1616954295.5699039]
[1616954294.8477166, 1616954295.513185]
[1616954294.645411, 1616954295.287175]
[1616954294.7947845, 1616954295.4350524]
[1616954294.9868639, 1616954296.4500866]
[1616954294.9768355, 1616954295.6007245]
[1616954295.1435184, 1616954295.8386436]
[1616954295.0208395, 1616954295.6708817]
[1616954295.2070363, 1616954295.8911138]
[1616954295.0990658, 1616954295.7961214]
