[1616691734.2927659, 1616691737.0292628]
[1616691734.2149472, 1616691736.879862]
[1616691734.3853571, 1616691737.158436]
[1616691734.3336427, 1616691737.0034473]
[1616691734.3987014, 1616691737.1179047]
[1616691734.394177, 1616691737.104163]
[1616691734.716719, 1616691737.4548826]
[1616691734.2532809, 1616691737.0725737]
[1616691734.1663437, 1616691736.9140358]
[1616691734.159014, 1616691736.9139128]
[1616691734.4539146, 1616691737.1279297]
[1616691734.7816827, 1616691737.5030425]
[1616691734.6726213, 1616691737.3680842]
[1616691734.891051, 1616691737.6461027]
[1616691734.694052, 1616691737.5119545]
[1616691734.299046, 1616691736.9961233]
[1616691734.765574, 1616691737.4140296]
[1616691734.4245405, 1616691737.083414]
[1616691734.7186265, 1616691737.3813946]
[1616691734.3751569, 1616691737.0508382]
[1616691735.1586866, 1616691737.8222835]
[1616691734.4830601, 1616691737.234174]
[1616691735.1522517, 1616691737.8221614]
[1616691735.5794055, 1616691738.3304853]
[1616691734.837863, 1616691737.5482125]
[1616691735.1295662, 1616691737.8344193]
[1616691735.374659, 1616691738.1695557]
[1616691735.5447526, 1616691738.2098243]
[1616691735.718758, 1616691738.4094102]
[1616691736.102982, 1616691738.8183112]
[1616691735.950016, 1616691738.695528]
[1616691736.0217059, 1616691738.6347694]
[1616691736.1102016, 1616691738.7928336]
[1616691735.8430948, 1616691738.5170863]
[1616691735.9639022, 1616691738.7426136]
[1616691736.3126874, 1616691738.9917734]
[1616691736.0863006, 1616691738.8146658]
[1616691736.4515305, 1616691739.2241378]
[1616691736.459273, 1616691739.2534373]
[1616691736.4401248, 1616691739.1865098]
[1616691736.5566626, 1616691739.2786427]
[1616691736.8183908, 1616691739.5228953]
[1616691736.136945, 1616691738.8103514]
[1616691736.927587, 1616691739.6927161]
[1616691736.7032568, 1616691739.3712997]
[1616691737.043713, 1616691739.7291772]
[1616691736.946223, 1616691739.604816]
[1616691737.0568123, 1616691739.8172655]
[1616691736.9427958, 1616691739.6958694]
[1616691736.7706788, 1616691739.5480254]
[1616691737.3695958, 1616691740.13524]
[1616691737.3540814, 1616691740.1076949]
[1616691737.5022862, 1616691740.238299]
[1616691737.8383267, 1616691740.5075343]
[1616691737.6964269, 1616691740.525039]
