[1616691584.4640992, 1616691598.4412286]
[1616691584.6327994, 1616691598.0824068]
[1616691584.543052, 1616691598.3376935]
[1616691584.5166464, 1616691598.3598156]
[1616691584.2962477, 1616691597.9993277]
[1616691584.2519133, 1616691597.601992]
[1616691583.855628, 1616691597.1295288]
[1616691584.4448972, 1616691598.0114799]
[1616691584.313048, 1616691598.0074916]
[1616691584.4769943, 1616691597.79552]
[1616691584.5020235, 1616691598.1581483]
[1616691584.7846344, 1616691598.565192]
[1616691584.3898435, 1616691598.2978265]
[1616691584.604294, 1616691598.3324857]
[1616691584.6140416, 1616691598.1822686]
[1616691584.4647465, 1616691597.6958225]
[1616691584.6910233, 1616691597.9221268]
[1616691584.5726156, 1616691598.1477294]
[1616691584.6550088, 1616691597.9978364]
[1616691584.7328181, 1616691597.9845464]
[1616691585.1053593, 1616691598.2406776]
[1616691584.915025, 1616691598.474647]
[1616691584.964056, 1616691598.0778759]
[1616691584.8271263, 1616691598.4684947]
[1616691585.144332, 1616691598.0516052]
[1616691585.2330647, 1616691598.3223593]
[1616691585.0559268, 1616691598.6080034]
[1616691585.3662245, 1616691598.561355]
[1616691585.231041, 1616691598.3894463]
[1616691585.3724844, 1616691598.4835684]
[1616691585.5055873, 1616691598.5688918]
[1616691585.5011256, 1616691598.6125958]
[1616691585.3113194, 1616691598.981065]
[1616691585.4673805, 1616691598.5679314]
[1616691585.636539, 1616691599.2278438]
[1616691585.5778, 1616691598.7149894]
[1616691585.7006187, 1616691599.366232]
[1616691585.6760192, 1616691598.7458873]
[1616691585.6763895, 1616691599.2769668]
[1616691585.6603441, 1616691598.725169]
[1616691585.439918, 1616691598.551761]
[1616691585.8211906, 1616691599.028697]
[1616691585.9793622, 1616691599.1303976]
[1616691585.8645391, 1616691599.052296]
[1616691585.9012542, 1616691599.1807046]
[1616691585.9600983, 1616691598.8725526]
[1616691585.919462, 1616691598.888436]
[1616691585.9893353, 1616691598.936341]
[1616691586.1720867, 1616691598.0426936]
[1616691586.0019333, 1616691599.6768677]
[1616691586.080735, 1616691599.620488]
[1616691586.128801, 1616691598.393816]
[1616691586.185351, 1616691598.6907198]
[1616691586.2865098, 1616691598.4372022]
[1616691586.231718, 1616691598.2334647]
[1616691586.1938992, 1616691598.2737877]
[1616691586.1255932, 1616691599.3029134]
[1616691586.382205, 1616691598.5153484]
[1616691586.2186399, 1616691598.531807]
[1616691586.3173118, 1616691598.4199014]
[1616691586.3650203, 1616691598.6102357]
[1616691586.265447, 1616691598.3142734]
[1616691586.2219412, 1616691598.1744773]
[1616691586.4007347, 1616691598.49513]
[1616691586.2932265, 1616691598.3915029]
[1616691586.3151248, 1616691598.5251086]
[1616691586.3752782, 1616691598.2328577]
[1616691586.41728, 1616691598.3618133]
[1616691586.2384691, 1616691598.074295]
[1616691586.4289644, 1616691598.2969124]
[1616691586.3939266, 1616691598.2086904]
[1616691586.5385208, 1616691598.399114]
[1616691586.520194, 1616691598.5733964]
[1616691586.482629, 1616691598.5056448]
[1616691586.4197762, 1616691598.523026]
[1616691586.4838476, 1616691598.3402135]
[1616691586.4652615, 1616691598.545385]
[1616691586.5323021, 1616691598.4147553]
[1616691586.564194, 1616691598.9849842]
[1616691586.5337386, 1616691598.5985036]
[1616691586.5397968, 1616691598.5908322]
[1616691586.5307739, 1616691599.034912]
[1616691586.5765817, 1616691598.6080666]
[1616691586.5317073, 1616691599.3527267]
[1616691586.5559099, 1616691598.8940434]
[1616691586.5413365, 1616691598.7530155]
[1616691586.6106853, 1616691598.994811]
[1616691586.4097953, 1616691598.4225814]
[1616691586.6184871, 1616691599.6065092]
[1616691586.6308336, 1616691598.5046773]
[1616691586.582138, 1616691598.5666249]
[1616691586.6460793, 1616691599.113247]
[1616691586.5367665, 1616691598.3807416]
[1616691586.6429725, 1616691598.5830133]
[1616691586.6251163, 1616691598.9087405]
[1616691586.6053598, 1616691598.4949248]
[1616691586.5515919, 1616691598.480077]
[1616691586.6506622, 1616691598.478841]
[1616691586.6944666, 1616691598.728747]
[1616691586.6191006, 1616691598.5348566]
