[1616800959.2063951, 1616800961.9330094]
[1616800959.1805336, 1616800961.950238]
[1616800959.179302, 1616800961.8750374]
[1616800959.4124844, 1616800962.143882]
[1616800959.10827, 1616800961.851328]
[1616800959.1216471, 1616800961.8918855]
[1616800959.0683115, 1616800961.839289]
[1616800959.1918654, 1616800961.9163258]
[1616800959.2959623, 1616800961.9617984]
[1616800958.8622417, 1616800961.6171217]
[1616800959.09944, 1616800961.8289812]
[1616800959.5382361, 1616800962.4341905]
[1616800959.1131938, 1616800961.8715377]
[1616800959.2760777, 1616800961.9744751]
[1616800958.988726, 1616800961.7263155]
[1616800959.2204876, 1616800961.965182]
[1616800959.3037786, 1616800962.0288606]
[1616800959.1055436, 1616800961.874124]
[1616800959.2763956, 1616800962.0135198]
[1616800959.2562299, 1616800961.9819958]
[1616800959.4558275, 1616800962.193733]
[1616800959.2344503, 1616800961.9737504]
[1616800959.8315217, 1616800962.5742705]
[1616800959.4296935, 1616800962.1825218]
[1616800959.8547318, 1616800962.595415]
[1616800959.7970498, 1616800962.5145004]
[1616800959.8104024, 1616800962.5546632]
[1616800959.8060613, 1616800962.5054543]
[1616800959.9697764, 1616800962.6475277]
[1616800959.7597125, 1616800962.472691]
[1616800960.1560545, 1616800962.874283]
[1616800960.1470108, 1616800962.8863854]
[1616800960.054342, 1616800962.7759526]
[1616800960.2129855, 1616800962.925634]
[1616800960.1157897, 1616800962.8147666]
[1616800960.3308885, 1616800963.0186977]
[1616800960.2376328, 1616800962.904901]
[1616800960.3305204, 1616800963.2168612]
[1616800960.3917663, 1616800963.0987482]
[1616800960.28135, 1616800963.0098422]
[1616800960.4103065, 1616800963.1218243]
[1616800960.4161203, 1616800963.1468868]
[1616800960.5853536, 1616800963.2941437]
[1616800960.5119588, 1616800963.2593703]
[1616800960.4144647, 1616800963.128159]
[1616800960.555575, 1616800963.2551398]
[1616800960.8046753, 1616800963.5391161]
[1616800960.7050385, 1616800963.4145453]
[1616800960.922835, 1616800963.6469858]
[1616800960.680423, 1616800963.4050934]
[1616800960.933826, 1616800963.6637924]
[1616800960.8639853, 1616800963.5902472]
[1616800960.9751868, 1616800963.701216]
[1616800960.8999767, 1616800963.6302574]
[1616800960.96447, 1616800963.6988149]
[1616800960.951769, 1616800963.7149096]
[1616800960.6968138, 1616800963.4291341]
[1616800961.0094957, 1616800963.7426553]
[1616800960.728598, 1616800963.4525805]
[1616800961.0949843, 1616800963.7830002]
[1616800960.57973, 1616800963.3031535]
[1616800960.8788211, 1616800963.5942523]
[1616800961.1047585, 1616800963.8540606]
[1616800961.0813231, 1616800963.7985463]
[1616800961.091177, 1616800963.7959797]
[1616800960.853957, 1616800963.557449]
[1616800961.1017158, 1616800963.8065717]
[1616800961.010116, 1616800963.7755494]
[1616800961.0312808, 1616800963.7462869]
[1616800960.9559877, 1616800963.6551275]
[1616800961.1855133, 1616800963.8856993]
[1616800961.160995, 1616800963.848128]
[1616800960.920033, 1616800963.6258395]
[1616800961.1323152, 1616800963.8964803]
[1616800961.1838336, 1616800963.9106753]
[1616800961.1869273, 1616800963.9162076]
[1616800961.2201328, 1616800963.9474263]
[1616800961.0548542, 1616800963.8624055]
[1616800961.1940117, 1616800963.9027789]
[1616800961.101944, 1616800963.7884555]
[1616800961.1824944, 1616800963.8620565]
[1616800961.252479, 1616800963.9785907]
[1616800961.260469, 1616800963.9658954]
[1616800961.2960687, 1616800964.000135]
[1616800961.2973447, 1616800963.9931114]
[1616800961.2280312, 1616800963.959196]
[1616800961.0977645, 1616800963.8238094]
[1616800961.276833, 1616800964.021506]
[1616800961.2734485, 1616800964.034791]
[1616800961.1772227, 1616800963.9113681]
[1616800961.3100414, 1616800964.0129385]
[1616800961.3029463, 1616800964.0294833]
[1616800961.3132534, 1616800964.0918014]
[1616800961.2904034, 1616800964.016743]
[1616800961.2656004, 1616800963.9808931]
[1616800961.2885523, 1616800964.0573795]
[1616800961.3094323, 1616800964.0557284]
[1616800961.1979017, 1616800963.8808384]
[1616800961.2317567, 1616800963.954558]
[1616800961.2878065, 1616800963.9935098]
