[1616801014.6376748, 1616801033.163221]
[1616801014.6831625, 1616801033.01412]
[1616801014.644594, 1616801033.050383]
[1616801014.643206, 1616801033.100475]
[1616801014.6406827, 1616801033.085368]
[1616801014.6519997, 1616801033.1283035]
[1616801014.639449, 1616801033.0361853]
[1616801014.650753, 1616801033.1569598]
[1616801014.6772597, 1616801033.032943]
[1616801014.699813, 1616801033.1944778]
[1616801014.656677, 1616801032.9756963]
[1616801014.6897888, 1616801033.2759151]
[1616801014.7060244, 1616801033.145097]
[1616801014.6754427, 1616801032.915654]
[1616801014.6739573, 1616801033.1834645]
[1616801014.7405531, 1616801033.2612355]
[1616801014.7208397, 1616801033.0544477]
[1616801014.6605878, 1616801033.192221]
[1616801014.7541685, 1616801033.0813265]
[1616801014.7769334, 1616801033.2059617]
