[1616797683.202886, 1616797685.8973236]
[1616797683.5474176, 1616797686.3009837]
[1616797683.1698434, 1616797685.9004817]
[1616797683.1815882, 1616797685.9201634]
[1616797683.0488122, 1616797685.7282941]
[1616797682.9210446, 1616797685.7368305]
[1616797683.2323766, 1616797685.938719]
[1616797683.391723, 1616797686.2854981]
[1616797683.147476, 1616797685.8862364]
[1616797683.341322, 1616797685.966381]
[1616797683.141834, 1616797685.9222326]
[1616797683.2817838, 1616797685.9935477]
[1616797683.2362037, 1616797685.9238794]
[1616797683.1309333, 1616797685.8102]
[1616797683.4807146, 1616797686.1164525]
[1616797683.1974814, 1616797685.8926613]
[1616797683.3208401, 1616797686.011509]
[1616797683.62489, 1616797686.347998]
[1616797683.3503332, 1616797686.1249063]
[1616797683.0379572, 1616797685.7420173]
[1616797683.5531254, 1616797686.266509]
[1616797683.7947156, 1616797686.4865642]
[1616797683.8342137, 1616797686.5129035]
[1616797684.2953954, 1616797686.991603]
[1616797683.7334685, 1616797686.4324112]
[1616797683.7721715, 1616797686.468721]
[1616797684.110182, 1616797686.8627696]
[1616797684.4768438, 1616797687.1935015]
[1616797684.2475555, 1616797686.9424574]
[1616797684.361377, 1616797687.0906637]
[1616797684.5129516, 1616797687.2186236]
[1616797684.6392548, 1616797687.3613057]
[1616797684.6084454, 1616797687.3470957]
[1616797684.807587, 1616797687.5308352]
[1616797684.7587612, 1616797687.475244]
[1616797684.9107523, 1616797687.6412914]
[1616797684.8643656, 1616797687.6145453]
[1616797684.9221861, 1616797687.6027052]
[1616797685.149879, 1616797687.8794243]
[1616797685.1683018, 1616797687.8940947]
[1616797685.122188, 1616797687.8519607]
[1616797685.1993563, 1616797687.9230697]
[1616797685.3600397, 1616797688.089572]
[1616797685.4113767, 1616797688.1362884]
[1616797685.4430075, 1616797688.1360478]
[1616797685.6565554, 1616797688.3698337]
[1616797685.490808, 1616797688.2040946]
[1616797685.9015372, 1616797688.5991962]
[1616797685.8806956, 1616797688.5688658]
[1616797685.9044304, 1616797688.628891]
[1616797686.058539, 1616797688.7923303]
[1616797686.269409, 1616797688.913542]
[1616797686.2437785, 1616797688.9533756]
[1616797686.3809638, 1616797689.1205032]
[1616797686.618258, 1616797689.3107307]
[1616797686.4199593, 1616797689.1407523]
[1616797686.682048, 1616797689.3738327]
[1616797686.6544256, 1616797689.3569336]
[1616797686.8110666, 1616797689.6062846]
[1616797686.714374, 1616797689.4027765]
[1616797686.9623895, 1616797689.7084637]
[1616797687.008562, 1616797689.711773]
[1616797686.8425655, 1616797689.531582]
[1616797686.957122, 1616797689.6499698]
[1616797687.2323043, 1616797689.926413]
[1616797687.4331667, 1616797690.1738698]
[1616797687.4128184, 1616797690.1305037]
[1616797687.239968, 1616797690.0008125]
[1616797687.4603882, 1616797690.1788983]
[1616797687.6415877, 1616797690.3213272]
[1616797687.2550876, 1616797689.9726236]
[1616797687.4701474, 1616797690.1063938]
[1616797687.604332, 1616797690.3295925]
[1616797687.6381214, 1616797690.3946867]
[1616797687.8147094, 1616797690.525318]
[1616797687.8590624, 1616797690.5849304]
[1616797687.7927403, 1616797690.551892]
[1616797687.7091243, 1616797690.4630425]
[1616797688.0221753, 1616797690.7305193]
[1616797688.0830529, 1616797690.8084233]
[1616797687.825418, 1616797690.5265815]
[1616797687.8615174, 1616797690.671464]
[1616797688.318602, 1616797691.0419307]
[1616797688.0199454, 1616797690.7270648]
[1616797688.2328572, 1616797690.9188457]
[1616797688.319965, 1616797691.0159886]
[1616797688.6235144, 1616797691.3269753]
[1616797688.6800573, 1616797691.3492687]
[1616797688.551868, 1616797691.2955105]
[1616797688.680166, 1616797691.4035976]
[1616797688.6570544, 1616797691.3558679]
[1616797688.7207751, 1616797691.4628136]
[1616797688.7844942, 1616797691.5199203]
[1616797688.6919043, 1616797691.4121907]
[1616797688.6754541, 1616797691.405644]
[1616797688.9104662, 1616797691.591612]
[1616797688.9882855, 1616797691.6953044]
[1616797688.9449236, 1616797691.602691]
[1616797689.0412154, 1616797691.7597113]
[1616797689.2019694, 1616797691.9204984]
[1616797689.2397447, 1616797691.9676332]
[1616797689.2467802, 1616797691.8985958]
[1616797689.0899844, 1616797691.7516577]
[1616797689.5141091, 1616797692.2081704]
[1616797689.3802156, 1616797692.0395415]
[1616797689.667806, 1616797692.3357382]
[1616797689.7363513, 1616797692.4516354]
[1616797689.7168243, 1616797692.4542425]
[1616797690.0919023, 1616797692.823961]
[1616797689.8556223, 1616797692.549073]
[1616797689.7947185, 1616797692.5329285]
[1616797689.9447236, 1616797692.6443791]
[1616797690.2146578, 1616797692.9242594]
[1616797690.2712371, 1616797692.9835837]
[1616797690.1801257, 1616797692.9164102]
[1616797690.4161375, 1616797693.1529179]
[1616797690.3051786, 1616797692.9459975]
[1616797690.387845, 1616797693.1129153]
[1616797690.537949, 1616797693.2410333]
[1616797690.6265593, 1616797693.3437946]
[1616797690.4924088, 1616797693.2195547]
[1616797690.6873302, 1616797693.475951]
[1616797690.5939267, 1616797693.3237646]
[1616797690.649017, 1616797693.4004295]
[1616797690.794565, 1616797693.504555]
[1616797691.1586363, 1616797693.8787265]
[1616797690.739171, 1616797693.461998]
[1616797691.060934, 1616797693.774958]
[1616797691.136913, 1616797693.807143]
[1616797691.1763208, 1616797693.8364053]
[1616797691.3339038, 1616797694.027012]
[1616797691.3566968, 1616797694.0412142]
[1616797691.0196376, 1616797693.6987956]
[1616797691.513508, 1616797694.2559984]
[1616797691.3278763, 1616797694.0375354]
[1616797691.6915915, 1616797694.3536832]
[1616797691.765123, 1616797694.4304264]
[1616797691.4484158, 1616797694.1699395]
[1616797691.843963, 1616797694.5749927]
[1616797691.9841049, 1616797694.6332304]
[1616797691.9638085, 1616797694.686757]
[1616797691.7726836, 1616797694.4941366]
[1616797692.0830379, 1616797694.7532234]
[1616797691.982251, 1616797694.7194705]
[1616797692.2141626, 1616797694.9003112]
[1616797692.2289162, 1616797694.9146068]
[1616797692.382266, 1616797695.0394518]
[1616797692.288917, 1616797694.9885538]
[1616797692.3949199, 1616797695.1188293]
[1616797692.5810418, 1616797695.2791219]
[1616797692.4962044, 1616797695.2163358]
[1616797692.6415555, 1616797695.3823087]
[1616797692.6483705, 1616797695.3608747]
[1616797692.7792523, 1616797695.5086956]
[1616797692.8001838, 1616797695.5065923]
[1616797692.7209842, 1616797695.4217618]
[1616797692.8991044, 1616797695.625207]
[1616797692.7869964, 1616797695.4856234]
[1616797692.9613433, 1616797695.6257114]
[1616797693.041427, 1616797695.7433348]
[1616797693.0666203, 1616797695.80145]
[1616797693.0647628, 1616797695.7647815]
[1616797693.0711262, 1616797695.7557926]
