[1616804546.9874578, 1616804567.3957665]
[1616804547.0340116, 1616804567.3968098]
[1616804546.5608175, 1616804567.0942488]
[1616804547.090683, 1616804567.8805954]
[1616804547.1737013, 1616804567.6539643]
[1616804546.7547562, 1616804567.0656657]
[1616804546.8802202, 1616804567.5039742]
[1616804547.025342, 1616804567.529067]
[1616804546.99219, 1616804567.416591]
[1616804547.0935533, 1616804567.4382207]
[1616804547.4025874, 1616804567.9029732]
[1616804547.208609, 1616804567.7165456]
[1616804547.254297, 1616804567.572852]
[1616804547.0254567, 1616804567.482882]
[1616804547.0019665, 1616804567.4448738]
[1616804546.8763206, 1616804567.5315707]
[1616804547.0003288, 1616804567.5562415]
[1616804547.2011817, 1616804567.714689]
[1616804547.0821373, 1616804567.6213305]
[1616804547.2828565, 1616804569.2281456]
[1616804547.3688927, 1616804567.8682134]
[1616804547.6583881, 1616804568.1217341]
[1616804547.4724848, 1616804567.7774377]
[1616804547.5538025, 1616804567.8773208]
[1616804547.7174761, 1616804568.0956938]
[1616804547.372801, 1616804567.794229]
[1616804548.1337557, 1616804568.4135776]
[1616804547.9742804, 1616804569.5439496]
[1616804547.927887, 1616804568.3769546]
[1616804548.1891742, 1616804568.7003324]
[1616804548.0859032, 1616804568.5588064]
[1616804547.771846, 1616804569.1640801]
[1616804548.4092314, 1616804568.7058432]
[1616804548.4513466, 1616804568.8097262]
[1616804548.125818, 1616804568.5777223]
[1616804548.5248682, 1616804569.14295]
[1616804548.5226674, 1616804568.8090565]
[1616804548.7202766, 1616804569.0285976]
[1616804548.4909885, 1616804568.8680425]
[1616804548.3559635, 1616804568.7480369]
[1616804548.9197085, 1616804569.4650643]
[1616804549.0883272, 1616804569.310229]
[1616804549.2639027, 1616804569.8064091]
[1616804549.1111796, 1616804569.6682456]
[1616804549.067915, 1616804569.3964694]
[1616804549.3175519, 1616804569.958869]
[1616804549.4225693, 1616804569.828657]
[1616804549.4050896, 1616804569.9259727]
[1616804549.4243956, 1616804570.024955]
[1616804549.7260156, 1616804570.0679362]
[1616804549.6688502, 1616804570.1628664]
[1616804549.8872385, 1616804570.3661156]
[1616804549.7211647, 1616804570.4134352]
[1616804549.829802, 1616804570.3472133]
[1616804549.758254, 1616804570.0191724]
[1616804550.0569024, 1616804570.6121788]
[1616804550.123217, 1616804570.4673088]
[1616804550.1298099, 1616804570.5795107]
[1616804550.13852, 1616804570.579638]
[1616804550.2559414, 1616804570.6119435]
[1616804550.5264537, 1616804571.1479003]
[1616804550.5298252, 1616804571.1214569]
[1616804550.5812068, 1616804571.0762544]
[1616804550.4059625, 1616804571.0376258]
[1616804550.5445554, 1616804570.9022121]
[1616804550.6668005, 1616804570.9721594]
[1616804550.5486307, 1616804570.95432]
[1616804550.8399055, 1616804571.2459784]
[1616804550.6169667, 1616804571.2461488]
[1616804550.7106595, 1616804571.149578]
[1616804550.8327534, 1616804571.2232673]
[1616804550.824901, 1616804571.2704792]
[1616804550.7519746, 1616804571.3251443]
[1616804550.951921, 1616804571.2856886]
[1616804551.0277078, 1616804571.506849]
[1616804550.951989, 1616804571.2283776]
[1616804551.0124848, 1616804571.5771837]
[1616804551.1125133, 1616804571.5850372]
[1616804551.2187304, 1616804571.513111]
[1616804551.1485858, 1616804571.7359695]
[1616804551.105589, 1616804571.4578493]
[1616804551.1988702, 1616804571.4889824]
[1616804551.1714516, 1616804571.5273058]
[1616804551.3372695, 1616804571.9210033]
[1616804551.323526, 1616804571.652373]
[1616804551.2590814, 1616804571.7007442]
[1616804551.4563053, 1616804572.1257186]
[1616804551.2757027, 1616804571.7157636]
[1616804551.387342, 1616804571.8286948]
[1616804551.4572031, 1616804572.000273]
[1616804551.5793152, 1616804572.070096]
[1616804551.5182524, 1616804571.8857584]
[1616804551.5505717, 1616804572.0289156]
[1616804551.6112425, 1616804572.1995664]
[1616804551.654968, 1616804572.1203964]
[1616804551.618083, 1616804572.0202954]
[1616804551.6439598, 1616804572.3168366]
[1616804551.6302757, 1616804571.8934143]
[1616804551.6890874, 1616804572.1124344]
[1616804551.771465, 1616804572.2610235]
[1616804551.7558663, 1616804572.2162552]
[1616804551.7679095, 1616804572.268247]
[1616804551.6720457, 1616804572.7183144]
[1616804551.822714, 1616804572.1358585]
[1616804551.891468, 1616804572.292816]
[1616804551.8424392, 1616804572.1634789]
[1616804551.816111, 1616804572.3358488]
[1616804552.0611286, 1616804572.992213]
[1616804552.0584824, 1616804572.3031156]
[1616804552.1312919, 1616804572.3698468]
[1616804551.944462, 1616804572.3377872]
[1616804551.9494138, 1616804572.8124032]
[1616804551.9036803, 1616804572.1898763]
[1616804551.9686036, 1616804572.3995748]
[1616804552.0701091, 1616804572.4203837]
[1616804552.1163733, 1616804572.550835]
[1616804551.9648185, 1616804572.362441]
[1616804551.9679143, 1616804572.2686079]
[1616804552.1694047, 1616804572.539662]
[1616804552.1805484, 1616804572.8216643]
[1616804552.244724, 1616804572.6012821]
[1616804552.2766118, 1616804572.5976806]
[1616804552.155505, 1616804572.7554388]
[1616804552.1098714, 1616804572.612757]
[1616804552.0442584, 1616804572.3474767]
[1616804552.253021, 1616804572.806889]
[1616804552.2110603, 1616804572.6738653]
[1616804552.2730112, 1616804572.8042262]
[1616804552.2686408, 1616804572.6555953]
[1616804552.3279266, 1616804572.6889162]
[1616804552.3360057, 1616804572.7436]
[1616804552.329326, 1616804572.63088]
[1616804552.3926785, 1616804572.7573464]
[1616804552.3760822, 1616804573.0198307]
[1616804552.4406743, 1616804572.932296]
[1616804552.369353, 1616804572.6941197]
[1616804552.3902729, 1616804572.8789122]
[1616804552.3995717, 1616804573.056273]
[1616804552.4519687, 1616804572.807463]
[1616804552.4710674, 1616804572.8463364]
[1616804552.448215, 1616804573.0388322]
[1616804552.373473, 1616804572.7746816]
[1616804552.4620855, 1616804572.7811983]
[1616804552.4756615, 1616804572.85742]
[1616804552.541732, 1616804572.9134252]
[1616804552.3901684, 1616804572.6756861]
[1616804552.2730837, 1616804572.8302531]
[1616804552.5161898, 1616804573.7866747]
[1616804552.4774995, 1616804573.0283165]
[1616804552.5701742, 1616804573.0701087]
[1616804552.4536657, 1616804572.9581132]
[1616804552.4722831, 1616804573.075427]
[1616804552.604346, 1616804576.8462205]
[1616804552.5910232, 1616804572.9531658]
[1616804552.569529, 1616804572.9040737]
[1616804552.5817423, 1616804572.919362]
[1616804552.5997512, 1616804575.570067]
[1616804552.455955, 1616804572.8027256]
[1616804552.549036, 1616804572.9732244]
[1616804553.4223034, 1616804576.4467587]
[1616804553.416886, 1616804578.3561862]
[1616804553.4128766, 1616804577.5624638]
[1616804553.3662205, 1616804576.23839]
[1616804552.5476856, 1616804573.1311204]
[1616804553.4284155, 1616804577.4562368]
[1616804552.5930145, 1616804576.8079357]
[1616804552.5679984, 1616804573.1252747]
[1616804554.2762992, 1616804578.1531281]
[1616804552.503643, 1616804572.849126]
[1616804553.4255362, 1616804576.396784]
[1616804553.447946, 1616804577.8767924]
[1616804553.4535074, 1616804576.2725224]
[1616804552.571118, 1616804572.9074805]
[1616804552.5840404, 1616804573.153071]
[1616804553.4522755, 1616804576.3365614]
[1616804553.470567, 1616804577.758872]
[1616804553.4925296, 1616804577.096641]
[1616804553.4316776, 1616804576.3017962]
