[1616689128.5037417, 1616689131.2176917]
[1616689127.9799798, 1616689130.8138924]
[1616689128.3958797, 1616689131.165788]
[1616689128.8121176, 1616689131.559034]
[1616689128.6394572, 1616689131.383817]
[1616689128.516067, 1616689131.2794304]
[1616689128.5201502, 1616689131.295563]
[1616689128.3601792, 1616689131.1197803]
[1616689128.5230508, 1616689131.2791326]
[1616689128.4355755, 1616689131.2087278]
[1616689128.543675, 1616689131.3111994]
[1616689128.4656827, 1616689131.2648404]
[1616689128.4714634, 1616689131.289227]
[1616689128.4179745, 1616689131.191074]
[1616689128.905142, 1616689131.6561327]
[1616689128.1897483, 1616689130.93408]
[1616689128.7428434, 1616689131.4907544]
[1616689128.5463107, 1616689131.3103843]
[1616689128.5893683, 1616689131.3882315]
[1616689128.4942167, 1616689131.2780623]
[1616689129.0125833, 1616689131.752436]
[1616689128.9161391, 1616689131.6653712]
[1616689129.10968, 1616689131.8096824]
[1616689128.732379, 1616689131.482284]
[1616689129.460498, 1616689132.2036028]
[1616689128.8717725, 1616689131.616397]
[1616689129.705691, 1616689132.4521132]
[1616689129.5075846, 1616689132.2736347]
[1616689129.6450324, 1616689132.3770237]
[1616689129.1745532, 1616689131.9170175]
[1616689129.995827, 1616689132.729649]
[1616689129.816148, 1616689132.5715644]
[1616689129.9361928, 1616689132.6705317]
[1616689129.6563497, 1616689132.390445]
[1616689129.8516808, 1616689132.619285]
[1616689129.7720761, 1616689132.5161986]
[1616689130.0707843, 1616689132.807108]
[1616689130.0971076, 1616689132.8700585]
[1616689130.2043755, 1616689132.9277408]
[1616689130.296405, 1616689133.07025]
[1616689130.5870914, 1616689133.3395636]
[1616689130.1760225, 1616689132.9424374]
[1616689130.818152, 1616689133.5188675]
[1616689130.8235128, 1616689133.6268609]
[1616689130.9951084, 1616689133.7137468]
[1616689130.5999317, 1616689133.328202]
[1616689130.9225214, 1616689133.669174]
[1616689130.9920058, 1616689133.7025812]
[1616689131.092687, 1616689133.7999303]
[1616689131.3423388, 1616689134.0897677]
[1616689131.2395551, 1616689133.9779682]
[1616689131.7214777, 1616689134.44562]
[1616689131.3917127, 1616689134.14493]
[1616689131.60855, 1616689134.3287132]
[1616689131.7823248, 1616689134.4931054]
[1616689131.7281878, 1616689134.4539557]
[1616689131.8434713, 1616689134.5652232]
[1616689131.8210726, 1616689134.5199256]
[1616689132.081797, 1616689134.794881]
[1616689131.9343433, 1616689134.6116376]
[1616689132.2619202, 1616689134.9752226]
[1616689132.382637, 1616689135.1246011]
[1616689132.3991628, 1616689135.1104546]
[1616689132.3169556, 1616689135.02754]
[1616689132.1713333, 1616689134.8976488]
[1616689132.6359503, 1616689135.3548722]
[1616689132.5275924, 1616689135.2452617]
[1616689132.6039605, 1616689135.3296647]
[1616689132.7997484, 1616689135.5064664]
[1616689132.9842205, 1616689135.721712]
[1616689133.0448418, 1616689135.7578351]
[1616689133.211593, 1616689135.9205072]
[1616689132.8619394, 1616689135.5670536]
[1616689133.13368, 1616689135.873603]
[1616689133.4083476, 1616689136.1269922]
[1616689133.3033829, 1616689136.0143769]
[1616689133.5076838, 1616689136.2263148]
[1616689133.6252105, 1616689136.364085]
[1616689133.4522266, 1616689136.1536307]
[1616689133.5364625, 1616689136.210338]
[1616689133.7845302, 1616689136.496719]
[1616689133.7504418, 1616689136.452376]
[1616689133.488376, 1616689136.187943]
[1616689133.6015668, 1616689136.3229158]
[1616689133.834758, 1616689136.543505]
[1616689133.85276, 1616689136.5423715]
[1616689134.0737555, 1616689136.7953281]
[1616689134.13308, 1616689136.8820164]
[1616689134.3082566, 1616689137.0244904]
[1616689134.31431, 1616689137.067589]
[1616689133.937111, 1616689136.7614372]
[1616689134.2594893, 1616689137.0024116]
[1616689134.1406531, 1616689136.8905194]
[1616689134.627909, 1616689137.2968256]
[1616689134.3885152, 1616689137.1261816]
[1616689134.4828265, 1616689137.2021515]
[1616689134.3066392, 1616689137.1010675]
[1616689134.570307, 1616689137.2690024]
[1616689134.750499, 1616689137.4778326]
[1616689134.8850517, 1616689137.6011167]
[1616689134.6506097, 1616689137.380902]
[1616689134.7081077, 1616689137.419639]
[1616689134.9467783, 1616689137.6948547]
[1616689134.9843946, 1616689137.7145877]
[1616689135.0939364, 1616689137.8762167]
[1616689135.1086545, 1616689137.8240194]
[1616689134.9222817, 1616689137.657003]
[1616689135.268668, 1616689137.987665]
[1616689135.1603804, 1616689137.9004912]
[1616689135.1486862, 1616689137.876191]
[1616689135.291066, 1616689138.059776]
[1616689135.5308897, 1616689138.2399771]
[1616689135.6502326, 1616689138.3551795]
[1616689135.483794, 1616689138.2562847]
[1616689135.459564, 1616689138.1717594]
[1616689135.8893397, 1616689138.61655]
[1616689135.8588057, 1616689138.5573366]
[1616689136.0515716, 1616689138.7675943]
[1616689135.8983748, 1616689138.604954]
[1616689136.2053442, 1616689138.9117436]
[1616689136.0672162, 1616689138.8016384]
[1616689136.2003443, 1616689138.9180107]
[1616689136.4575615, 1616689139.2327418]
[1616689136.51174, 1616689139.2260404]
[1616689136.3323743, 1616689139.110234]
[1616689136.4769049, 1616689139.1740468]
[1616689136.493814, 1616689139.1750572]
[1616689136.3494985, 1616689139.0675774]
[1616689136.6548536, 1616689139.3540907]
[1616689136.5331197, 1616689139.249129]
[1616689137.0304933, 1616689139.7490563]
[1616689136.86126, 1616689139.5681024]
[1616689136.88059, 1616689139.592257]
[1616689136.996221, 1616689139.7309556]
[1616689136.8637254, 1616689139.623557]
[1616689136.8924048, 1616689139.6270432]
[1616689137.1329012, 1616689139.8447647]
[1616689137.3432148, 1616689140.0250986]
[1616689137.3654292, 1616689140.0827324]
[1616689137.4229705, 1616689140.1423411]
[1616689137.48206, 1616689140.2023625]
[1616689137.5110548, 1616689140.2339542]
[1616689137.5169942, 1616689140.249276]
[1616689137.4316576, 1616689140.1426728]
[1616689137.7902277, 1616689140.5885365]
[1616689137.8423092, 1616689140.6156054]
[1616689137.8055186, 1616689140.526646]
[1616689137.6997423, 1616689140.4247887]
[1616689137.7335184, 1616689140.446038]
[1616689138.1737254, 1616689140.9785376]
[1616689138.0442004, 1616689140.7644148]
[1616689138.099974, 1616689140.9204307]
[1616689137.9710915, 1616689140.6943274]
[1616689138.2919595, 1616689141.05623]
[1616689138.2937014, 1616689141.0011957]
[1616689138.1264668, 1616689140.9005754]
[1616689138.4330714, 1616689141.2250206]
[1616689138.6292744, 1616689141.3369284]
[1616689138.415654, 1616689141.1471376]
[1616689138.35593, 1616689141.105419]
[1616689138.2388651, 1616689140.9617279]
[1616689138.3996007, 1616689141.111169]
[1616689138.6304555, 1616689141.483823]
[1616689138.6041877, 1616689141.3252587]
[1616689138.801582, 1616689141.5238314]
[1616689138.5751915, 1616689141.250228]
[1616689138.9131403, 1616689141.6010017]
[1616689138.779612, 1616689141.4921012]
[1616689139.036417, 1616689141.772941]
[1616689138.967321, 1616689141.7093866]
[1616689138.8419647, 1616689141.550278]
[1616689139.0176017, 1616689141.737883]
[1616689138.9166741, 1616689141.658114]
[1616689138.9888358, 1616689141.6990883]
[1616689139.0679364, 1616689141.8315835]
[1616689139.301057, 1616689142.0133548]
[1616689139.3674831, 1616689142.0920947]
[1616689139.2426703, 1616689142.001982]
[1616689139.384207, 1616689142.1045852]
[1616689139.3523192, 1616689142.071555]
[1616689139.5355525, 1616689142.2507768]
[1616689139.381755, 1616689142.0579822]
[1616689139.5111897, 1616689142.323723]
[1616689139.6784368, 1616689142.5071096]
[1616689139.540075, 1616689142.2552552]
