[1616689095.9199498, 1616689107.846353]
[1616689096.2487714, 1616689108.078485]
[1616689095.9486368, 1616689107.9834707]
[1616689095.5562468, 1616689107.4723966]
[1616689096.17584, 1616689108.0935452]
[1616689096.2555704, 1616689108.0787008]
[1616689095.6144931, 1616689107.604654]
[1616689095.5867496, 1616689107.6619482]
[1616689096.0741565, 1616689107.969277]
[1616689096.0562735, 1616689107.9444156]
[1616689096.159788, 1616689108.1901135]
[1616689096.0496702, 1616689108.0203993]
[1616689095.8463676, 1616689107.9651196]
[1616689096.1342056, 1616689108.2657855]
[1616689096.2023559, 1616689107.959102]
[1616689095.8688622, 1616689107.8850484]
[1616689095.9954975, 1616689107.9633517]
[1616689096.2264757, 1616689108.0972383]
[1616689095.715392, 1616689107.686706]
[1616689096.1272097, 1616689108.0716555]
[1616689096.6825874, 1616689108.623792]
[1616689096.5790396, 1616689108.4367]
[1616689096.3046448, 1616689108.4173968]
[1616689096.665329, 1616689109.2409937]
[1616689096.6294296, 1616689108.6248245]
[1616689096.6257832, 1616689108.5813015]
[1616689096.9928696, 1616689109.072854]
[1616689096.6835508, 1616689108.770423]
[1616689096.9823065, 1616689108.9435155]
[1616689097.2530546, 1616689109.2891262]
[1616689097.1903608, 1616689108.976719]
[1616689097.3046067, 1616689109.3180919]
[1616689097.103119, 1616689109.4288983]
[1616689097.4957438, 1616689109.4200144]
[1616689097.067021, 1616689108.9131463]
[1616689097.6760702, 1616689109.5645697]
[1616689097.6172717, 1616689109.5673563]
[1616689097.4662347, 1616689109.462421]
[1616689098.0412152, 1616689109.8727615]
[1616689097.8720045, 1616689110.1010883]
[1616689097.8809054, 1616689109.9655516]
[1616689098.1716332, 1616689110.2088113]
[1616689098.0321934, 1616689109.8567314]
[1616689098.4614542, 1616689110.4515445]
[1616689098.278705, 1616689110.3531387]
[1616689097.9704945, 1616689109.8755305]
[1616689098.4357388, 1616689110.4417198]
[1616689098.1988182, 1616689110.0509427]
[1616689098.5490682, 1616689111.0620165]
[1616689098.6820047, 1616689110.512335]
[1616689098.763279, 1616689110.658908]
[1616689098.9486687, 1616689110.7514045]
[1616689098.9078994, 1616689110.7595842]
[1616689099.0094924, 1616689110.828417]
[1616689099.1967707, 1616689111.1441681]
[1616689099.2281635, 1616689111.126421]
[1616689099.344276, 1616689111.4451923]
[1616689099.1410897, 1616689111.081477]
[1616689099.3883648, 1616689111.2622197]
[1616689099.4528694, 1616689111.3550732]
[1616689099.4499989, 1616689111.2918634]
[1616689099.4899082, 1616689111.3693678]
[1616689099.814662, 1616689111.7208877]
[1616689099.9223871, 1616689111.9027274]
[1616689099.6216757, 1616689111.5509498]
[1616689099.6740265, 1616689111.5924988]
